Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
441,Luis Pérez,es ESP,DF,Valladolid,30-096,1995,27.9,38,27,23,10,5,24,40,60.0,16,26,9,17,28,66,85,0,Matches
442,Romain Perraud,fr FRA,DF,Betis,27-231,1997,20.1,35,21,15,15,5,20,45,44.4,25,15,3,12,21,56,66,1,Matches
443,Valentín Pezzolesi,es ESP,DF,Las Palmas,18-025,2007,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches
444,Pica,es ESP,DF,Alavés,23-130,2002,5.4,9,7,7,2,0,4,9,44.4,5,7,6,1,8,17,23,0,Matches
445,Yeremi Pino,es ESP,MF,Villarreal,22-203,2002,19.2,52,27,16,28,8,27,54,50.0,27,35,3,32,8,60,17,0,Matches
446,Portu,es ESP,"FW,MF",Girona,32-355,1992,7.0,11,5,5,3,3,6,9,66.7,3,7,0,7,0,11,2,0,Matches
447,Beñat Prados,es ESP,MF,Athletic Club,24-092,2001,17.9,51,33,19,24,8,23,51,45.1,28,21,2,19,28,79,25,0,Matches
448,Abdón Prats,es ESP,"FW,MF",Mallorca,32-155,1992,5.1,2,1,1,1,0,1,2,50.0,1,2,1,1,1,3,5,0,Matches
449,Javi Puado,es ESP,"FW,MF",Espanyol,26-351,1998,29.5,19,15,11,4,4,8,15,53.3,7,14,2,12,5,24,19,0,Matches
450,Dani Raba,es ESP,"FW,MF",Leganés,29-194,1995,18.1,34,21,16,14,4,15,37,40.5,22,25,2,23,14,48,14,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
451,Arnau Rafús,es ESP,GK,Valladolid,22-014,2003,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,Matches
452,Antonio Raillo,es ESP,DF,Mallorca,33-215,1991,32.6,29,17,16,10,3,14,18,77.8,4,39,31,8,27,56,197,1,Matches
453,Benito Ramírez,es ESP,"DF,MF",Las Palmas,29-304,1995,4.3,10,5,4,6,0,9,16,56.3,7,6,3,3,1,11,14,1,Matches
454,Sandro Ramírez,es ESP,"FW,MF",Las Palmas,29-306,1995,21.6,26,15,9,13,4,13,30,43.3,17,18,0,18,16,42,21,2,Matches
455,Jacobo Ramón,es ESP,DF,Real Madrid,20-125,2005,0.3,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,0,0,Matches
456,Raphinha,br BRA,"FW,MF",Barcelona,28-148,1996,27.8,35,21,6,18,11,19,35,54.3,16,26,2,24,8,43,24,0,Matches
457,Andrei Ratiu,ro ROU,DF,Rayo Vallecano,26-325,1998,31.1,65,37,40,17,8,39,64,60.9,25,36,3,33,26,91,68,2,Matches
458,Raúl,es ESP,"FW,MF",Osasuna,24-189,2000,7.7,11,6,3,5,3,4,9,44.4,5,4,0,4,0,11,5,0,Matches
459,Abderrahman Rebbach,dz ALG,"FW,MF",Alavés,26-273,1998,4.3,3,2,3,0,0,0,6,0.0,6,4,0,4,0,3,6,0,Matches
460,Álex Remiro,es ESP,GK,Real Sociedad,30-048,1995,34.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,17,4,Matches
461,Diego Rico,es ESP,DF,Getafe,32-077,1993,28.3,76,46,44,27,5,44,79,55.7,35,37,3,34,32,108,91,2,Matches
462,Luis Rioja,es ESP,FW,Alavés,31-207,1993,0.3,2,1,0,1,1,1,2,50.0,1,2,0,2,0,2,0,0,Matches
463,Luis Rioja,es ESP,"MF,FW",Valencia,31-207,1993,29.2,31,20,13,12,6,13,40,32.5,27,29,1,28,22,53,41,0,Matches
464,Rodrigo Riquelme,es ESP,"MF,DF",Atlético Madrid,25-039,2000,5.7,11,5,4,6,1,6,11,54.5,5,3,0,3,2,13,3,0,Matches
465,Alberto Risco,es ESP,"MF,FW",Getafe,19-254,2005,0.8,4,4,2,0,2,1,6,16.7,5,2,0,2,0,4,0,0,Matches
466,Mihailo Ristić,rs SRB,"MF,DF",Celta Vigo,29-192,1995,3.0,3,3,2,1,0,1,3,33.3,2,0,0,0,1,4,7,0,Matches
467,Gorka Rivera Alonso,es ESP,"DF,MF",Getafe,20-283,2004,0.2,2,0,0,2,0,2,2,100.0,0,0,0,0,0,2,0,0,Matches
468,Marc Roca,es ESP,MF,Betis,28-166,1996,10.1,20,14,10,9,1,9,17,52.9,8,17,5,12,14,34,14,2,Matches
469,Rodri,es ESP,FW,Betis,24-360,2000,1.3,2,1,1,1,0,1,2,50.0,1,2,1,1,1,3,1,1,Matches
470,Adrian Rodriguez,es ESP,GK,Alavés,24-150,2000,1.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,1,Matches
471,Álvaro Rodríguez,uy URU,FW,Getafe,20-301,2004,8.6,9,6,0,6,3,4,9,44.4,5,22,0,22,3,12,12,0,Matches
472,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,26-317,1998,13.9,31,16,10,15,6,13,29,44.8,16,9,1,8,18,49,18,0,Matches
473,Damián Rodríguez,es ESP,MF,Celta Vigo,22-055,2003,10.3,14,9,3,10,1,6,16,37.5,10,6,1,5,7,21,13,0,Matches
474,Dani Rodríguez,es ESP,"MF,FW",Mallorca,36-339,1988,22.7,44,27,14,20,10,13,26,50.0,13,21,2,19,12,56,23,0,Matches
475,Daniel Rodriguez,es ESP,FW,Barcelona,19-275,2005,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
476,James Rodríguez,co COL,"MF,FW",Rayo Vallecano,33-303,1991,1.6,3,2,1,2,0,0,2,0.0,2,2,0,2,1,4,0,0,Matches
477,Javi Rodríguez,es ESP,DF,Celta Vigo,21-319,2003,24.9,50,35,33,17,0,31,45,68.9,14,28,9,19,31,81,90,1,Matches
478,Jesus Rodríguez,es ESP,FW,Betis,19-171,2005,10.8,16,14,6,6,4,5,12,41.7,7,13,0,13,6,22,2,0,Matches
479,Kirian Rodríguez,es ESP,MF,Las Palmas,29-067,1996,19.5,33,17,12,18,3,22,43,51.2,21,22,4,18,10,43,21,0,Matches
480,Ricardo Rodríguez,ch SUI,DF,Betis,32-259,1992,12.3,25,13,13,5,7,16,25,64.0,9,8,1,7,6,31,45,0,Matches
481,Rodrygo,br BRA,"FW,MF",Real Madrid,24-122,2001,21.4,21,14,14,5,2,7,23,30.4,16,18,1,17,11,32,9,0,Matches
482,Leo Román,es ESP,GK,Mallorca,24-309,2000,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,Matches
483,Carlos Romero,es ESP,DF,Espanyol,23-194,2001,24.4,59,37,43,13,3,36,68,52.9,32,43,14,29,23,82,91,1,Matches
484,Isaac Romero,es ESP,FW,Sevilla,24-358,2000,23.9,13,7,4,4,5,3,16,18.8,13,18,1,17,7,20,27,0,Matches
485,Luka Romero,ar ARG,"FW,MF",Alavés,20-174,2004,2.2,4,4,1,1,2,2,3,66.7,1,2,0,2,1,5,0,0,Matches
486,Oriol Romeu,es ESP,MF,Girona,33-229,1991,13.8,32,22,13,16,3,12,22,54.5,10,20,7,13,11,43,18,3,Matches
487,Vitor Roque,br BRA,FW,Betis,20-072,2005,13.7,11,6,1,6,4,1,5,20.0,4,5,0,5,7,18,4,0,Matches
488,Valentin Rosier,fr FRA,DF,Leganés,28-265,1996,27.1,69,51,48,15,6,41,66,62.1,25,39,14,25,50,119,143,2,Matches
489,Antonio Rüdiger,de GER,DF,Real Madrid,32-069,1993,25.5,20,13,14,6,0,11,15,73.3,4,22,14,8,9,29,96,1,Matches
490,Aitor Ruibal,es ESP,"DF,FW",Betis,29-050,1996,11.0,21,15,15,3,3,16,27,59.3,11,15,4,11,11,32,27,0,Matches
491,Abel Ruiz,es ESP,FW,Girona,25-103,2000,13.6,6,2,2,2,2,2,5,40.0,3,7,2,5,4,10,7,0,Matches
492,Ferrán Ruiz,es ESP,MF,Girona,22-015,2003,0.2,0,0,0,0,0,0,0,,0,2,1,1,1,1,0,0,Matches
493,Youssouf Sabaly,sn SEN,DF,Betis,32-067,1993,17.3,39,25,20,15,4,24,32,75.0,8,20,3,17,13,52,39,0,Matches
494,Umar Sadiq,ng NGA,FW,Valencia,28-098,1997,7.5,9,5,2,5,2,4,6,66.7,2,5,0,5,1,10,6,0,Matches
495,Umar Sadiq,ng NGA,FW,Real Sociedad,28-098,1997,2.5,2,1,1,1,0,1,2,50.0,1,3,1,2,1,3,2,0,Matches
496,Jorge Sáenz,es ESP,DF,Leganés,28-175,1996,14.8,30,21,15,14,1,8,14,57.1,6,22,14,8,21,51,138,0,Matches
497,Jan Salas,es ESP,MF,Mallorca,19-274,2005,0.3,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0,Matches
498,Kike Salas,es ESP,DF,Sevilla,23-018,2002,22.4,44,26,23,15,6,24,40,60.0,16,23,12,11,31,75,133,0,Matches
499,Albert Sambi Lokonga,be BEL,MF,Sevilla,25-201,1999,15.6,21,15,10,9,2,10,13,76.9,3,12,1,11,9,30,24,3,Matches
500,Chuky san jose,es ESP,MF,Valladolid,21-012,2004,7.8,8,2,3,3,2,2,9,22.2,7,4,1,3,0,8,4,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
501,Oihan Sancet,es ESP,MF,Athletic Club,25-016,2000,16.3,12,7,6,5,1,4,12,33.3,8,9,0,9,5,17,5,0,Matches
502,Antonio Sánchez,es ESP,"MF,DF",Mallorca,28-130,1997,13.8,27,16,15,8,4,14,29,48.3,15,12,2,10,17,44,30,1,Matches
503,Iván Sánchez,es ESP,"MF,FW",Valladolid,32-230,1992,14.3,35,19,17,9,9,12,27,44.4,15,18,3,15,13,48,10,0,Matches
504,Javi Sánchez,es ESP,DF,Valladolid,28-058,1997,22.5,26,16,19,6,1,17,26,65.4,9,39,28,11,22,48,111,3,Matches
505,Juanlu Sánchez,es ESP,"MF,DF",Sevilla,21-269,2003,16.5,38,27,22,13,3,27,45,60.0,18,19,0,19,12,50,15,0,Matches
506,Manu Sánchez,es ESP,DF,Alavés,24-260,2000,25.5,69,45,34,25,10,35,57,61.4,22,46,9,37,28,97,61,1,Matches
507,Maroan Sannadi,es ESP,FW,Athletic Club,24-099,2001,5.7,1,0,1,0,0,1,4,25.0,3,1,0,1,0,1,1,0,Matches
508,Jesús Santiago,es ESP,MF,Getafe,20-351,2004,3.6,14,8,6,8,0,5,9,55.6,4,5,2,3,1,15,3,0,Matches
509,Aleksandar Sedlar,rs SRB,DF,Alavés,33-149,1991,5.7,17,9,7,10,0,8,10,80.0,2,2,1,1,9,26,18,1,Matches
510,Sergi,es ESP,DF,Leganés,33-021,1992,31.4,38,28,22,15,1,17,31,54.8,14,35,28,7,39,77,182,2,Matches
511,Nicolás Serrano,es ESP,FW,Athletic Club,22-067,2003,1.2,1,1,0,1,0,1,3,33.3,2,4,0,4,1,2,1,0,Matches
512,Fábio Silva,pt POR,FW,Las Palmas,22-296,2002,20.7,12,7,4,5,3,4,14,28.6,10,12,0,12,4,16,27,0,Matches
513,Rui Silva,pt POR,GK,Betis,31-093,1994,15.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,7,0,Matches
514,Giuliano Simeone,ar ARG,MF,Atlético Madrid,22-144,2002,19.7,24,12,6,8,10,14,29,48.3,15,19,2,17,12,36,20,1,Matches
515,Unai Simón,es ESP,GK,Athletic Club,27-334,1997,17.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,10,4,Matches
516,Daley Sinkgraven,nl NED,DF,Las Palmas,29-311,1995,1.0,5,1,3,2,0,1,3,33.3,2,1,0,1,1,6,2,0,Matches
517,Jailson Siqueira,br BRA,"DF,MF",Celta Vigo,29-246,1995,6.8,13,11,9,3,1,9,11,81.8,2,6,4,2,9,22,28,1,Matches
518,Antonio Sivera,es ESP,GK,Alavés,28-273,1996,27.2,2,1,2,0,0,2,2,100.0,0,1,0,1,0,2,17,0,Matches
519,Justin Smith,ca CAN,MF,Espanyol,22-096,2003,2.3,9,3,3,6,0,4,6,66.7,2,5,1,4,4,13,3,0,Matches
520,Alex Sola,es ESP,"MF,FW",Getafe,25-336,1999,11.4,21,14,9,12,0,9,25,36.0,16,8,0,8,7,28,11,1,Matches
521,Arnau Solà,es ESP,MF,Villarreal,22-037,2003,0.1,0,0,0,0,0,0,2,0.0,2,1,1,0,0,0,0,0,Matches
522,Jhon Solis,co COL,MF,Girona,20-220,2004,5.3,10,5,3,6,1,5,13,38.5,8,12,1,11,4,14,6,1,Matches
523,David Soria,es ESP,GK,Getafe,32-037,1993,35.0,4,4,4,0,0,4,5,80.0,1,0,0,0,1,5,18,3,Matches
524,Juan Soriano,es ESP,GK,Leganés,27-261,1997,6.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,Matches
525,Hugo Sotelo,es ESP,MF,Celta Vigo,21-143,2003,13.9,28,17,8,10,10,13,30,43.3,17,9,1,8,5,33,9,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
526,Djibril Sow,ch SUI,MF,Sevilla,28-094,1997,20.7,21,12,11,9,1,7,16,43.8,9,15,2,13,22,43,25,1,Matches
527,Carl Starfelt,se SWE,DF,Celta Vigo,29-344,1995,25.2,40,20,25,14,1,18,27,66.7,9,29,21,8,31,71,129,3,Matches
528,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,20-255,2004,10.5,6,6,2,1,3,2,8,25.0,6,10,1,9,2,8,11,0,Matches
529,Stoichkov,es ESP,"MF,FW",Alavés,31-187,1993,7.8,14,9,6,7,1,6,11,54.5,5,2,0,2,1,15,7,0,Matches
530,Cristhian Stuani,uy URU,FW,Girona,38-211,1986,10.0,8,7,1,6,1,4,7,57.1,3,4,1,3,5,13,9,0,Matches
531,Álex Suárez,es ESP,DF,Las Palmas,32-054,1993,26.6,39,22,29,9,1,20,27,74.1,7,38,24,14,12,51,103,1,Matches
532,Denis Suárez,es ESP,MF,Villarreal,31-125,1994,5.9,9,7,7,1,1,4,9,44.4,5,4,1,3,1,10,3,0,Matches
533,Luka Sučić,hr CRO,MF,Real Sociedad,22-245,2002,18.5,24,17,7,12,5,9,24,37.5,15,29,2,27,13,37,15,1,Matches
534,Suso,es ESP,"FW,MF",Sevilla,31-173,1993,3.9,5,3,2,3,0,2,6,33.3,4,3,0,3,2,7,0,0,Matches
535,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,21-099,2004,13.8,19,13,6,9,4,11,17,64.7,6,12,1,11,3,22,10,1,Matches
536,Mamadou Sylla,sn SEN,"FW,MF",Valladolid,31-052,1994,16.5,6,3,2,2,2,2,8,25.0,6,6,0,6,3,9,12,1,Matches
537,Wojciech Szczęsny,pl POL,GK,Barcelona,35-023,1990,13.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,14,1,Matches
538,Alexander Sørloth,no NOR,FW,Atlético Madrid,29-157,1995,15.6,8,4,2,4,2,3,5,60.0,2,6,1,5,1,9,24,0,Matches
539,Renato Tapia,pe PER,"MF,DF",Leganés,29-287,1995,23.2,54,31,26,24,4,20,43,46.5,23,53,20,33,23,77,73,2,Matches
540,César Tárrega,es ESP,DF,Valencia,23-074,2002,30.6,47,36,31,13,3,18,29,62.1,11,38,19,19,21,68,208,2,Matches
541,Aurélien Tchouaméni,fr FRA,"DF,MF",Real Madrid,25-104,2000,27.3,41,20,21,18,2,19,38,50.0,19,31,22,9,43,84,80,1,Matches
542,Álvaro Tejero,es ESP,"MF,DF",Espanyol,28-295,1996,13.2,12,4,5,6,1,5,20,25.0,15,9,1,8,12,24,34,1,Matches
543,Martín Tejón,es ESP,"MF,DF",Valencia,21-029,2004,0.5,2,0,0,2,0,1,2,50.0,1,0,0,0,0,2,0,0,Matches
544,Nahuel Tenaglia,ar ARG,DF,Alavés,29-079,1996,29.3,87,52,54,28,5,46,75,61.3,29,29,7,22,37,124,115,2,Matches
545,Marc-André ter Stegen,de GER,GK,Barcelona,33-011,1992,6.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,2,Matches
546,Ramón Terrats,es ESP,"MF,FW",Villarreal,24-205,2000,1.5,3,3,1,2,0,2,4,50.0,2,3,1,2,2,5,3,0,Matches
547,Ramón Terrats,es ESP,"MF,FW",Getafe,24-205,2000,11.1,18,9,7,6,5,8,25,32.0,17,7,1,6,5,23,14,0,Matches
548,Raúl de Tomás,es ESP,"DF,FW",Rayo Vallecano,30-206,1994,0.2,2,2,1,0,1,0,0,,0,0,0,0,0,2,0,0,Matches
549,Pablo Torre,es ESP,"MF,FW",Barcelona,22-038,2003,3.4,5,4,1,3,1,2,4,50.0,2,0,0,0,3,8,5,1,Matches
550,David Torres,es ESP,DF,Valladolid,22-067,2003,15.4,13,8,12,1,0,7,11,63.6,4,19,17,2,10,23,74,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
551,Ferrán Torres,es ESP,"FW,MF",Barcelona,25-071,2000,11.3,7,4,2,2,3,3,8,37.5,5,7,1,6,4,11,5,0,Matches
552,Lucas Torró,es ESP,MF,Osasuna,30-296,1994,29.4,69,39,30,35,4,35,62,56.5,27,33,9,24,43,112,55,3,Matches
553,Hamari Traoré,ml MLI,DF,Real Sociedad,33-104,1992,6.4,18,11,9,7,2,14,19,73.7,5,4,1,3,8,26,18,0,Matches
554,Óscar Trejo,ar ARG,MF,Rayo Vallecano,37-015,1988,5.4,7,5,1,4,2,3,9,33.3,6,8,0,8,4,11,5,0,Matches
555,Viktor Tsyhankov,ua UKR,"FW,MF",Girona,27-177,1997,18.3,17,11,3,6,8,7,16,43.8,9,5,0,5,11,28,11,1,Matches
556,Beñat Turrientes,es ESP,MF,Real Sociedad,23-100,2002,9.4,14,6,4,9,1,4,14,28.6,10,14,2,12,5,19,12,0,Matches
557,Chrisantus Uche,ng NGA,"FW,MF",Getafe,21-357,2003,24.8,28,17,6,16,6,6,15,40.0,9,18,2,16,9,37,17,0,Matches
558,Naci Ünüvar,nl NED,"MF,DF",Espanyol,21-332,2003,0.3,2,2,1,1,0,1,2,50.0,1,0,0,0,0,2,0,0,Matches
559,Óscar Valentín,es ESP,MF,Rayo Vallecano,30-264,1994,19.5,53,40,21,19,13,32,70,45.7,38,35,7,28,21,74,50,2,Matches
560,Germán Valera,es ESP,MF,Valencia,23-056,2002,1.6,1,1,1,0,0,0,1,0.0,1,2,0,2,4,5,2,1,Matches
561,Martin Valjent,sk SVK,DF,Mallorca,29-151,1995,28.7,28,19,20,7,1,14,19,73.7,5,28,18,10,17,45,180,1,Matches
562,Jesús Vallejo,es ESP,DF,Real Madrid,28-126,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
563,Federico Valverde,uy URU,"MF,DF",Real Madrid,26-293,1998,29.7,42,26,17,20,5,24,35,68.6,11,35,6,29,51,93,48,1,Matches
564,Siebe Van Der Heyden,be BEL,"DF,MF",Mallorca,26-346,1998,1.1,1,1,0,1,0,0,0,,0,1,0,1,2,3,3,0,Matches
565,Ruben Vargas,ch SUI,"FW,MF",Sevilla,26-279,1998,7.5,7,4,1,5,1,3,8,37.5,5,9,0,9,3,10,10,0,Matches
566,José Luis García Vayá,es ESP,MF,Valencia,26-273,1998,18.3,41,23,22,13,6,18,31,58.1,13,20,6,14,16,57,40,0,Matches
567,Jesus Vazquez,es ESP,DF,Valencia,22-129,2003,9.2,20,16,11,7,2,8,17,47.1,9,15,5,10,7,27,28,0,Matches
568,Lucas Vázquez,es ESP,DF,Real Madrid,33-314,1991,22.4,51,32,30,14,7,25,46,54.3,21,22,5,17,17,68,31,0,Matches
569,Alejo Véliz,ar ARG,FW,Espanyol,21-234,2003,11.2,1,1,0,1,0,1,6,16.7,5,11,2,9,4,5,21,1,Matches
570,Mikel Vesga,es ESP,MF,Athletic Club,31-355,1993,9.8,20,14,7,12,1,10,26,38.5,16,10,1,9,13,33,20,0,Matches
571,Carlos Vicente,es ESP,"FW,MF",Alavés,26-018,1999,30.4,41,26,23,10,8,23,57,40.4,34,28,2,26,13,54,37,0,Matches
572,Pau Victor Delgado,es ESP,FW,Barcelona,23-166,2001,3.3,2,1,0,1,1,0,3,0.0,3,6,1,5,2,4,5,0,Matches
573,Nacho Vidal,es ESP,DF,Osasuna,30-107,1995,1.4,2,0,0,1,1,1,4,25.0,3,1,0,1,0,2,6,0,Matches
574,Fran Vieites,es ESP,GK,Betis,26-004,1999,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
575,Asier Villalibre,es ESP,FW,Alavés,27-223,1997,3.5,1,1,0,0,1,1,2,50.0,1,1,0,1,1,2,7,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
576,Iván Villar,es ESP,GK,Celta Vigo,27-306,1997,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
577,Viti,es ESP,DF,Las Palmas,27-237,1997,20.5,69,45,42,20,7,31,45,68.9,14,27,6,21,26,95,55,0,Matches
578,Daniel Vivian,es ESP,DF,Athletic Club,25-300,1999,25.7,37,23,21,13,3,19,30,63.3,11,24,9,15,38,75,120,2,Matches
579,Iñaki Williams,gh GHA,FW,Athletic Club,30-330,1994,29.0,17,10,4,8,5,12,23,52.2,11,34,5,29,12,29,32,0,Matches
580,Nico Williams,es ESP,FW,Athletic Club,22-303,2002,21.3,27,17,10,11,6,10,31,32.3,21,19,1,18,6,33,9,0,Matches
581,Axel Witsel,be BEL,DF,Atlético Madrid,36-119,1989,8.5,13,12,4,8,1,10,12,83.3,2,15,8,7,9,22,32,1,Matches
582,Lamine Yamal,es ESP,FW,Barcelona,17-302,2007,27.7,39,26,5,17,17,15,34,44.1,19,12,0,12,13,52,3,0,Matches
583,Daniel Yáñez,es ESP,FW,Real Madrid,18-044,2007,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
584,Bertuğ Yıldırım,tr TUR,FW,Getafe,22-303,2002,11.8,10,5,0,7,3,2,7,28.6,5,13,2,11,1,11,16,0,Matches
585,Arsen Zakharyan,ru RUS,"MF,FW",Real Sociedad,21-350,2003,0.8,1,1,1,0,0,1,1,100.0,0,1,1,0,1,2,0,0,Matches
586,Bryan Zaragoza,es ESP,"FW,MF",Osasuna,24-016,2001,16.9,13,9,8,4,1,6,20,30.0,14,9,0,9,1,14,8,0,Matches
587,Igor Zubeldia,es ESP,DF,Real Sociedad,28-042,1997,23.2,33,22,21,9,3,14,26,53.8,12,31,18,13,25,58,91,2,Matches
588,Martín Zubimendi,es ESP,MF,Real Sociedad,26-098,1999,30.7,72,37,31,29,12,28,44,63.6,16,40,16,24,40,112,76,3,Matches
