Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0
117,Sergio Carreira,es ESP,"MF,DF",Celta Vigo,24-210,2000,16.4,597,787,75.9,9937,3209,289,337,85.8,266,334,79.6,38,77,49.4,4,3.1,2.3,+0.9,15,31,23,8,49,Matches
118,Dani Carvajal,es ESP,DF,Real Madrid,33-120,1992,6.8,399,463,86.2,6523,1419,197,212,92.9,170,195,87.2,26,35,74.3,0,0.2,0.3,-0.2,5,20,5,0,27,Matches
119,William Carvalho,pt POR,MF,Betis,33-034,1992,4.3,261,301,86.7,3897,1249,141,151,93.4,91,101,90.1,15,26,57.7,0,0.1,0.3,-0.1,4,31,2,0,33,Matches
120,Marc Casado,es ESP,MF,Barcelona,21-239,2003,17.9,1221,1367,89.3,18725,4279,654,706,92.6,472,500,94.4,62,94,66.0,3,1.4,1.8,+1.6,9,138,6,0,107,Matches
121,Catena,es ESP,DF,Osasuna,30-195,1994,30.2,1136,1360,83.5,24716,9912,252,276,91.3,719,767,93.7,160,293,54.6,2,1.4,1.6,+0.6,5,61,3,0,81,Matches
122,Maximiliano Caufriez,be BEL,DF,Valencia,28-084,1997,1.0,11,14,78.6,219,77,3,3,100.0,6,7,85.7,2,4,50.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
123,Dani Ceballos,es ESP,MF,Real Madrid,28-277,1996,10.8,1034,1093,94.6,16981,4792,506,517,97.9,436,453,96.2,67,85,78.8,0,1.4,1.8,-1.4,16,129,9,0,119,Matches
124,Franco Cervi,ar ARG,"FW,MF",Celta Vigo,30-350,1994,3.0,91,132,68.9,1667,587,37,47,78.7,44,52,84.6,8,22,36.4,0,0.3,0.3,-0.3,5,12,2,0,14,Matches
125,Raúl Chasco,es ESP,DF,Valladolid,21-240,2003,1.4,35,58,60.3,730,329,15,19,78.9,13,20,65.0,7,16,43.8,0,0.0,0.1,0.0,1,5,1,0,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
126,Pep Chavarría,es ESP,"DF,FW",Rayo Vallecano,27-031,1998,26.4,1148,1443,79.6,18270,6379,612,689,88.8,439,536,81.9,77,147,52.4,1,1.6,1.8,-0.6,22,71,24,10,102,Matches
127,Walid Cheddira,ma MAR,FW,Espanyol,27-109,1998,6.8,68,95,71.6,956,232,37,48,77.1,24,30,80.0,2,5,40.0,1,1.2,0.4,-0.2,6,3,1,0,11,Matches
128,Chema,es ESP,MF,Real Madrid,20-016,2005,0.1,1,1,100.0,16,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
129,Julián Chicco,ar ARG,"MF,DF",Leganés,27-118,1998,3.3,110,139,79.1,1844,630,48,55,87.3,50,57,87.7,8,17,47.1,1,0.2,0.3,+0.8,2,10,2,0,16,Matches
130,Chiquinho,pt POR,"MF,FW",Mallorca,25-095,2000,1.6,22,34,64.7,299,87,13,15,86.7,5,9,55.6,2,7,28.6,0,0.0,0.1,0.0,2,0,0,0,1,Matches
131,Andreas Christensen,dk DEN,DF,Barcelona,29-031,1996,1.3,102,110,92.7,1541,626,50,53,94.3,48,51,94.1,2,3,66.7,0,0.0,0.0,0.0,0,10,0,0,7,Matches
132,Jasper Cillessen,nl NED,GK,Las Palmas,36-019,1989,25.9,683,1002,68.2,18003,13417,147,149,98.7,340,347,98.0,194,501,38.7,0,0.0,0.0,0.0,0,15,0,0,0,Matches
133,Pathé Ciss,sn SEN,"MF,DF",Rayo Vallecano,31-056,1994,21.0,905,1068,84.7,15761,5131,401,448,89.5,410,456,89.9,77,113,68.1,1,1.1,0.8,-0.1,16,93,7,0,113,Matches
134,Seydouba Cissé,gn GUI,MF,Leganés,24-090,2001,23.2,822,976,84.2,13618,2807,385,428,90.0,338,384,88.0,69,107,64.5,0,0.3,0.6,-0.3,10,67,12,0,91,Matches
135,Silvi Clúa,es ESP,MF,Girona,20-102,2005,1.8,75,95,78.9,1302,271,31,37,83.8,36,42,85.7,5,8,62.5,0,0.0,0.0,0.0,1,3,0,0,3,Matches
136,Eray Cömert,ch SUI,"DF,MF",Valladolid,27-096,1998,17.8,699,802,87.2,14326,4675,199,226,88.1,415,438,94.7,78,121,64.5,0,0.0,0.1,0.0,0,45,1,0,42,Matches
137,Santi Comesaña,es ESP,MF,Villarreal,28-218,1996,27.1,1128,1335,84.5,19051,6170,525,587,89.4,490,547,89.6,87,134,64.9,2,2.0,2.5,0.0,27,140,30,3,152,Matches
138,Diego Conde,es ESP,GK,Villarreal,26-195,1998,20.8,486,606,80.2,11767,7703,114,115,99.1,266,272,97.8,103,215,47.9,1,0.2,0.0,+0.8,2,7,1,0,0,Matches
139,Tomás Conechny,ar ARG,"FW,MF",Alavés,27-042,1998,8.8,198,308,64.3,3102,985,108,150,72.0,75,108,69.4,10,28,35.7,0,0.3,0.8,-0.3,7,12,11,8,19,Matches
140,Copete,es ESP,DF,Mallorca,25-213,1999,16.0,617,740,83.4,11727,4520,230,253,90.9,312,346,90.2,69,119,58.0,0,0.0,0.1,0.0,0,35,4,0,47,Matches
141,Iker Córdoba,es ESP,DF,Valencia,19-181,2005,0.2,9,11,81.8,169,91,3,5,60.0,5,5,100.0,1,1,100.0,0,0.1,0.0,-0.1,1,1,1,1,1,Matches
142,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,30-063,1995,8.3,186,254,73.2,2456,671,117,143,81.8,47,63,74.6,8,18,44.4,1,1.3,1.8,-0.3,9,18,9,1,22,Matches
143,Thierry Correia,pt POR,DF,Valencia,26-063,1999,8.5,330,441,74.8,5750,2179,160,183,87.4,137,172,79.7,31,67,46.3,0,0.3,0.8,-0.3,5,23,12,3,44,Matches
144,Coba da Costa,es ESP,"MF,FW",Getafe,22-289,2002,10.2,176,274,64.2,2658,607,96,133,72.2,53,79,67.1,15,30,50.0,1,1.4,1.4,-0.4,9,11,9,6,14,Matches
145,Logan Costa,cv CPV,DF,Villarreal,24-040,2001,25.7,1231,1409,87.4,23927,8780,445,471,94.5,621,667,93.1,149,246,60.6,0,0.4,0.5,-0.4,3,100,6,0,109,Matches
146,Samu Costa,pt POR,MF,Mallorca,24-165,2000,26.6,1056,1305,80.9,18799,5307,475,545,87.2,455,533,85.4,110,160,68.8,2,1.2,1.8,+0.8,14,108,13,5,107,Matches
147,Thibaut Courtois,be BEL,GK,Real Madrid,33-000,1992,28.0,815,976,83.5,19213,12293,156,157,99.4,506,509,99.4,152,308,49.4,0,0.1,0.0,-0.1,1,4,0,0,0,Matches
148,Juan Cruz Armada,es ESP,DF,Osasuna,32-287,1992,13.0,392,511,76.7,6205,2802,197,223,88.3,166,217,76.5,19,49,38.8,0,0.0,0.2,0.0,2,43,1,0,40,Matches
149,Juan Cruz,es ESP,"FW,MF",Leganés,25-016,2000,23.1,453,669,67.7,7141,2755,246,302,81.5,158,223,70.9,36,96,37.5,3,3.3,3.2,-0.3,21,29,29,13,59,Matches
150,Pau Cubarsí,es ESP,DF,Barcelona,18-109,2007,26.0,2283,2442,93.5,42926,14908,765,802,95.4,1314,1363,96.4,180,234,76.9,3,1.6,0.9,+1.4,9,199,4,1,186,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
151,Cucho,co COL,FW,Betis,26-021,1999,9.7,175,245,71.4,2662,735,92,121,76.0,42,59,71.2,20,26,76.9,1,1.4,0.5,-0.4,11,16,7,1,27,Matches
152,Arnaut Danjuma,nl NED,FW,Villarreal,28-100,1997,2.2,23,30,76.7,359,40,11,15,73.3,10,12,83.3,1,2,50.0,0,0.0,0.0,0.0,1,1,0,0,1,Matches
153,Arnaut Danjuma,nl NED,"FW,MF",Girona,28-100,1997,14.6,310,429,72.3,5308,1453,156,181,86.2,115,152,75.7,31,60,51.7,0,1.6,2.3,-1.6,21,17,24,8,41,Matches
154,Sergi Darder,es ESP,"MF,FW",Mallorca,31-140,1993,27.6,881,1161,75.9,16855,5084,394,442,89.1,324,407,79.6,141,253,55.7,5,3.4,4.8,+1.6,48,108,32,14,124,Matches
155,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,30-352,1994,20.8,1280,1567,81.7,21724,6698,639,702,91.0,458,545,84.0,147,240,61.3,4,4.2,5.0,-0.2,36,159,52,13,203,Matches
156,Mouctar Diakhaby,gn GUI,DF,Valencia,28-143,1996,4.4,128,155,82.6,2430,1033,48,53,90.6,68,73,93.2,11,24,45.8,0,0.0,0.0,0.0,1,6,2,0,12,Matches
157,Assane Diao,sn SEN,FW,Betis,19-246,2005,3.1,49,66,74.2,626,139,36,43,83.7,6,8,75.0,2,2,100.0,2,1.5,0.6,+0.5,8,2,1,1,1,Matches
158,Moussa Diarra,ml MLI,DF,Alavés,24-182,2000,19.7,641,800,80.1,11607,5087,264,294,89.8,321,373,86.1,49,101,48.5,0,0.1,0.4,-0.1,3,43,8,3,69,Matches
159,Brahim Díaz,ma MAR,"FW,MF",Real Madrid,25-281,1999,14.3,527,608,86.7,6720,1705,361,397,90.9,134,154,87.0,11,17,64.7,2,2.8,2.0,-0.8,20,51,16,0,66,Matches
160,Daniel Díaz,es ESP,MF,Real Sociedad,18-323,2006,0.1,1,3,33.3,20,0,0,0,,1,3,33.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
161,Pedro Díaz,es ESP,MF,Rayo Vallecano,26-340,1998,11.9,397,503,78.9,5941,1669,229,260,88.1,120,137,87.6,30,73,41.1,0,1.6,1.8,-1.6,21,37,15,2,53,Matches
162,Diego,es ESP,"FW,MF",Leganés,25-023,2000,10.3,101,149,67.8,1497,293,50,64,78.1,38,60,63.3,6,9,66.7,0,0.2,0.2,-0.2,5,7,3,1,14,Matches
163,Stole Dimitrievski,mk MKD,GK,Valencia,31-137,1993,4.0,68,133,51.1,2105,1516,6,6,100.0,35,37,94.6,27,90,30.0,0,0.0,0.0,0.0,0,3,0,0,0,Matches
164,Yan Diomandé,ci CIV,"FW,MF",Leganés,18-178,2006,2.6,49,64,76.6,685,207,22,27,81.5,23,26,88.5,0,4,0.0,0,0.2,0.2,-0.2,3,2,1,0,7,Matches
165,Álvaro djaló,es ESP,FW,Athletic Club,25-268,1999,6.7,69,107,64.5,1071,276,40,52,76.9,22,38,57.9,6,10,60.0,0,0.9,0.6,-0.9,4,5,5,4,10,Matches
166,Djené,tg TOG,"DF,MF",Getafe,33-131,1991,27.3,671,889,75.5,12233,4949,283,346,81.8,306,377,81.2,74,138,53.6,0,0.6,0.8,-0.6,9,75,13,6,73,Matches
167,Marko Dmitrović,rs SRB,GK,Leganés,33-107,1992,28.0,400,937,42.7,15036,12692,49,49,100.0,145,147,98.6,206,734,28.1,0,0.2,0.1,-0.2,1,24,0,0,1,Matches
168,Marc Domenech,es ESP,"FW,MF",Mallorca,19-130,2006,2.3,25,38,65.8,354,101,17,22,77.3,5,9,55.6,2,3,66.7,0,0.2,0.2,-0.2,5,0,3,2,3,Matches
169,Carlos Dominguez,es ESP,DF,Celta Vigo,24-089,2001,11.0,737,838,87.9,13572,4567,222,236,94.1,472,509,92.7,33,75,44.0,0,0.1,0.2,-0.1,2,56,0,0,59,Matches
170,Israel Domínguez,es ESP,FW,Sevilla,22-004,2003,0.2,2,2,100.0,24,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
171,Sergi Dominguez,es ESP,DF,Barcelona,20-040,2005,1.9,171,180,95.0,3171,1062,57,57,100.0,106,112,94.6,7,10,70.0,0,0.0,0.0,0.0,0,13,0,0,13,Matches
172,Anastasios Douvikas,gr GRE,FW,Celta Vigo,25-282,1999,7.8,76,107,71.0,1074,147,39,53,73.6,30,37,81.1,2,2,100.0,1,0.2,0.2,+0.8,3,2,1,0,6,Matches
173,Domingos Duarte,pt POR,DF,Getafe,30-062,1995,18.0,448,572,78.3,9974,3435,104,130,80.0,264,296,89.2,77,139,55.4,0,0.1,0.1,-0.1,2,42,0,0,46,Matches
174,Duk,cv CPV,"MF,FW",Leganés,25-084,2000,1.6,26,41,63.4,387,126,16,19,84.2,9,13,69.2,0,2,0.0,0,0.6,0.4,-0.6,4,0,2,1,3,Matches
175,Pablo Durán,es ESP,"FW,MF",Celta Vigo,23-351,2001,14.1,271,380,71.3,3998,716,147,179,82.1,96,121,79.3,15,36,41.7,4,2.8,1.0,+1.2,15,19,10,3,29,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
176,Hugo Duro,es ESP,FW,Valencia,25-182,1999,22.8,284,407,69.8,3949,483,162,207,78.3,95,130,73.1,10,20,50.0,2,1.3,0.5,+0.7,14,18,3,0,28,Matches
177,Chidera Ejuke,ng NGA,FW,Sevilla,27-129,1998,10.7,360,442,81.4,5888,1090,197,218,90.4,117,140,83.6,36,52,69.2,1,1.9,1.2,-0.9,20,17,20,5,37,Matches
178,Aritz Elustondo,es ESP,DF,Real Sociedad,31-044,1994,14.2,670,787,85.1,12763,4287,248,264,93.9,344,380,90.5,70,117,59.8,0,0.2,0.4,-0.2,4,53,2,0,46,Matches
179,Adri Embarba,es ESP,"FW,MF",Rayo Vallecano,33-004,1992,17.2,369,577,64.0,5950,1453,210,261,80.5,101,152,66.4,43,114,37.7,1,2.7,2.5,-1.7,20,22,17,10,43,Matches
180,Endrick,br BRA,FW,Real Madrid,18-294,2006,2.5,40,50,80.0,602,93,20,24,83.3,14,17,82.4,2,2,100.0,0,0.3,0.1,-0.3,2,1,1,0,6,Matches
181,Alfonso Espino,uy URU,DF,Rayo Vallecano,33-126,1992,8.3,318,436,72.9,4875,2194,181,201,90.0,114,160,71.3,18,56,32.1,0,0.2,0.4,-0.2,2,33,4,3,35,Matches
182,Dario Essugo,pt POR,MF,Las Palmas,20-058,2005,19.5,710,842,84.3,12226,3308,323,367,88.0,310,351,88.3,63,91,69.2,0,0.3,0.7,-0.3,11,68,8,0,65,Matches
183,Etienne Eto'o,cm CMR,FW,Rayo Vallecano,22-266,2002,0.4,1,5,20.0,10,3,1,2,50.0,0,1,0.0,0,0,,0,0.0,0.1,0.0,0,0,0,0,0,Matches
184,Karl Etta,cm CMR,"FW,MF",Villarreal,21-209,2003,0.1,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
185,Edu Expósito,es ESP,MF,Espanyol,28-283,1996,8.0,211,326,64.7,3828,1406,89,100,89.0,79,118,66.9,30,76,39.5,2,2.0,1.7,0.0,20,28,7,1,47,Matches
186,Abde Ezzalzouli,ma MAR,"FW,MF",Betis,23-145,2001,19.6,475,669,71.0,5947,1721,322,397,81.1,118,171,69.0,11,31,35.5,2,2.0,2.1,0.0,27,37,17,2,61,Matches
187,Ansu Fati,es ESP,FW,Barcelona,22-192,2002,2.6,104,125,83.2,1100,142,76,83,91.6,18,23,78.3,1,3,33.3,0,0.2,0.4,-0.2,4,3,5,0,6,Matches
188,Nabil Fekir,fr FRA,MF,Betis,31-297,1993,2.0,67,82,81.7,1052,381,38,43,88.4,20,23,87.0,6,10,60.0,1,0.5,0.8,+0.5,6,5,6,2,10,Matches
189,Kiko Femenía,es ESP,DF,Villarreal,34-098,1991,24.7,1339,1506,88.9,22076,7230,679,717,94.7,562,624,90.1,82,126,65.1,1,1.3,2.1,-0.3,16,108,24,14,112,Matches
190,Aitor Fernández,es ESP,GK,Osasuna,34-008,1991,1.0,29,45,64.4,1243,1147,0,0,,10,10,100.0,19,35,54.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches
191,Álvaro Fernández,es ESP,GK,Sevilla,27-028,1998,7.3,185,293,63.1,4960,3505,44,44,100.0,92,93,98.9,49,155,31.6,0,0.1,0.0,-0.1,1,6,0,0,0,Matches
192,Pelayo Fernandez,es ESP,DF,Rayo Vallecano,22-012,2003,1.1,24,28,85.7,476,180,12,13,92.3,8,10,80.0,4,4,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
193,Roberto Férnandez,es ESP,FW,Espanyol,22-312,2002,13.1,144,200,72.0,1649,253,93,113,82.3,31,50,62.0,2,2,100.0,0,0.2,0.2,-0.2,4,8,6,0,15,Matches
194,Valery Fernández,es ESP,"MF,FW",Mallorca,25-169,1999,3.3,76,87,87.4,994,192,48,56,85.7,20,22,90.9,3,3,100.0,0,0.0,0.1,0.0,1,4,2,1,5,Matches
195,André Ferreira,pt POR,GK,Valladolid,28-347,1996,6.0,138,195,70.8,3984,2985,19,19,100.0,77,77,100.0,42,98,42.9,0,0.0,0.0,0.0,0,1,0,0,0,Matches
196,Mateo Flores,es ESP,MF,Betis,21-034,2004,1.7,56,69,81.2,955,282,25,30,83.3,28,32,87.5,3,5,60.0,0,0.0,0.1,0.0,0,3,1,1,9,Matches
197,Pablo Fornals,es ESP,"MF,FW",Betis,29-078,1996,17.1,732,920,79.6,11936,4236,366,419,87.4,277,346,80.1,61,94,64.9,0,3.2,2.8,-3.2,34,80,31,8,125,Matches
198,Héctor Fort,es ESP,DF,Barcelona,18-282,2006,6.0,410,455,90.1,5717,1272,232,246,94.3,137,151,90.7,13,16,81.3,0,0.8,1.3,-0.8,8,23,3,0,24,Matches
199,Dimitri Foulquier,fr FRA,DF,Valencia,32-049,1993,25.5,1007,1276,78.9,15790,5913,554,592,93.6,396,499,79.4,46,116,39.7,1,1.4,2.0,-0.4,10,77,15,6,97,Matches
200,Juan Foyth,ar ARG,DF,Villarreal,27-119,1998,14.9,764,880,86.8,14598,5834,265,284,93.3,406,444,91.4,81,127,63.8,0,0.3,0.9,-0.3,7,52,8,2,64,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
201,Fran,es ESP,GK,Real Madrid,19-321,2005,1.0,19,20,95.0,386,262,7,7,100.0,8,8,100.0,4,5,80.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
202,Alejandro Francés,es ESP,DF,Girona,22-283,2002,10.8,575,680,84.6,10652,3051,230,255,90.2,283,301,94.0,58,98,59.2,0,0.0,0.4,0.0,2,46,6,3,48,Matches
203,Enric Franquesa,es ESP,"DF,FW",Leganés,28-074,1997,6.8,158,225,70.2,2513,1004,71,88,80.7,69,93,74.2,11,26,42.3,0,0.1,0.1,-0.1,2,5,2,2,12,Matches
204,Jorge de Frutos,es ESP,"FW,MF",Rayo Vallecano,28-080,1997,25.0,430,632,68.0,5988,1563,264,327,80.7,120,178,67.4,22,47,46.8,3,3.3,2.3,-0.3,28,22,27,13,42,Matches
205,Darío Fuentes,es ESP,DF,Sevilla,22-119,2003,0.1,0,2,0.0,0,0,0,0,,0,2,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
206,Manuel Fuster,es ESP,"FW,MF",Las Palmas,27-201,1997,8.9,376,489,76.9,6241,1782,195,217,89.9,122,156,78.2,44,81,54.3,1,1.6,1.6,-0.6,23,46,23,5,58,Matches
207,Javi Galán,es ESP,DF,Atlético Madrid,30-173,1994,18.3,801,963,83.2,11920,3516,473,508,93.1,254,314,80.9,52,82,63.4,3,3.6,2.8,-0.6,13,41,19,11,49,Matches
208,Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,31-278,1993,13.9,589,725,81.2,11115,3337,214,247,86.6,312,341,91.5,56,102,54.9,4,2.8,2.5,+1.2,24,91,22,3,120,Matches
209,Conor Gallagher,eng ENG,MF,Atlético Madrid,25-094,2000,17.4,674,793,85.0,9333,2018,412,449,91.8,208,243,85.6,24,43,55.8,2,1.1,1.1,+0.9,11,45,13,1,58,Matches
210,Facundo Garcés,ar ARG,DF,Alavés,25-248,1999,3.5,65,85,76.5,1381,611,15,16,93.8,39,50,78.0,11,17,64.7,0,0.2,0.0,-0.2,2,4,1,0,4,Matches
211,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,32-196,1992,26.1,503,780,64.5,7705,2329,275,353,77.9,168,255,65.9,34,93,36.6,5,4.6,5.1,+0.4,45,25,39,17,64,Matches
212,Eric García,es ESP,"MF,DF",Barcelona,24-122,2001,13.7,969,1049,92.4,16537,5789,393,428,91.8,501,523,95.8,51,62,82.3,2,0.5,1.0,+1.5,5,110,10,1,89,Matches
213,Fran Garcia,es ESP,DF,Real Madrid,25-270,1999,20.3,1118,1284,87.1,16071,4332,687,733,93.7,338,388,87.1,54,91,59.3,2,1.1,1.4,+0.9,20,72,17,6,101,Matches
214,Joan García,es ESP,GK,Espanyol,24-007,2001,34.0,793,1118,70.9,22475,17300,158,160,98.8,355,359,98.9,275,590,46.6,0,0.0,0.1,0.0,0,21,1,0,1,Matches
215,Pablo Garcia,es ESP,FW,Betis,18-269,2006,0.3,5,8,62.5,93,14,2,2,100.0,3,5,60.0,0,1,0.0,0,0.0,0.1,0.0,0,0,0,0,0,Matches
216,Rubén García,es ESP,"FW,MF",Osasuna,31-301,1993,24.5,818,1099,74.4,14287,3632,400,474,84.4,276,348,79.3,105,180,58.3,5,3.1,4.2,+1.9,42,69,27,15,102,Matches
217,Unai García,es ESP,DF,Osasuna,33-097,1992,0.7,35,37,94.6,789,278,4,4,100.0,27,29,93.1,4,4,100.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches
218,Yarek Gasiorowski,es ESP,DF,Valencia,20-119,2005,10.5,387,482,80.3,7508,2627,126,144,87.5,217,247,87.9,42,80,52.5,0,0.1,0.3,-0.1,3,43,3,1,38,Matches
219,Gavi,es ESP,"MF,FW",Barcelona,20-279,2004,9.9,558,627,89.0,8218,2025,302,319,94.7,193,216,89.4,27,34,79.4,1,1.5,1.4,-0.5,13,71,11,1,64,Matches
220,Paulo Gazzaniga,ar ARG,GK,Girona,33-129,1992,34.5,951,1187,80.1,22876,15245,225,226,99.6,527,539,97.8,198,414,47.8,0,0.0,0.0,0.0,0,11,0,0,0,Matches
221,Bryan Gil,es ESP,"FW,MF",Girona,24-089,2001,19.1,621,759,81.8,8853,1808,380,420,90.5,198,238,83.2,23,50,46.0,3,2.9,3.2,+0.1,21,27,33,7,74,Matches
222,Dani Gómez,es ESP,FW,Valencia,26-285,1998,5.9,62,83,74.7,741,120,44,50,88.0,15,23,65.2,0,0,,0,0.0,0.1,0.0,1,3,2,0,6,Matches
223,Moi Gómez,es ESP,"MF,FW",Osasuna,30-322,1994,8.8,398,494,80.6,6612,1756,204,229,89.1,145,170,85.3,36,60,60.0,0,0.8,1.1,-0.8,11,46,13,9,49,Matches
224,Sergi Gómez,es ESP,DF,Espanyol,33-044,1992,7.2,309,348,88.8,6063,1896,89,96,92.7,190,198,96.0,29,51,56.9,0,0.0,0.0,0.0,0,3,0,0,8,Matches
225,Sergio Gómez,es ESP,"MF,DF",Real Sociedad,24-249,2000,28.6,1018,1365,74.6,16298,4290,565,630,89.7,317,405,78.3,100,222,45.0,5,8.5,6.8,-3.5,50,74,22,10,90,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
226,Unai Gómez,es ESP,"MF,FW",Athletic Club,21-351,2003,12.3,185,260,71.2,2906,635,92,118,78.0,68,87,78.2,18,34,52.9,2,0.8,0.8,+1.2,9,19,1,0,21,Matches
227,Fabio González,es ESP,MF,Las Palmas,28-088,1997,0.6,43,53,81.1,756,181,20,24,83.3,18,20,90.0,4,5,80.0,0,0.0,0.0,0.0,0,5,0,0,6,Matches
228,Peter González,do DOM,"MF,FW",Getafe,22-290,2002,5.2,84,122,68.9,1171,347,45,55,81.8,30,43,69.8,3,9,33.3,0,0.1,0.3,-0.1,4,1,5,3,6,Matches
229,Urko González,es ESP,MF,Espanyol,24-052,2001,11.5,245,315,77.8,4250,1349,108,133,81.2,106,125,84.8,24,35,68.6,1,0.6,0.6,+0.4,7,24,4,0,44,Matches
230,Urko González,es ESP,MF,Real Sociedad,24-052,2001,0.5,10,17,58.8,171,61,7,11,63.6,1,3,33.3,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
231,Andoni Gorosabel,es ESP,DF,Athletic Club,28-280,1996,15.6,703,840,83.7,10612,3128,395,430,91.9,274,326,84.0,24,48,50.0,2,1.8,1.7,+0.2,14,57,16,10,50,Matches
232,José Gragera,es ESP,MF,Espanyol,24-162,2000,6.3,190,217,87.6,3436,848,74,87,85.1,101,106,95.3,12,17,70.6,0,0.0,0.1,0.0,1,14,0,0,14,Matches
233,Dominik Greif,sk SVK,GK,Mallorca,28-035,1997,29.0,685,979,70.0,20926,16462,123,123,100.0,315,316,99.7,247,534,46.3,0,0.0,0.1,0.0,0,16,1,0,0,Matches
234,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,34-051,1991,26.2,1015,1372,74.0,16083,4431,562,656,85.7,301,422,71.3,109,186,58.6,6,6.1,5.7,-0.1,45,96,42,10,134,Matches
