Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0
352,Marvin,es ESP,"DF,FW",Las Palmas,24-312,2000,9.4,285,400,71.3,4847,1342,136,156,87.2,114,156,73.1,26,52,50.0,0,1.1,1.1,-1.1,6,22,13,10,23,Matches
353,Omar Mascarell,gq EQG,MF,Mallorca,32-098,1993,20.1,713,838,85.1,12487,3354,325,352,92.3,298,329,90.6,72,115,62.6,0,0.2,0.2,-0.2,3,55,2,0,64,Matches
354,Jaime Mata,es ESP,FW,Las Palmas,36-199,1988,6.1,106,157,67.5,1528,236,64,85,75.3,32,44,72.7,5,11,45.5,0,0.1,0.3,-0.1,3,7,3,1,9,Matches
355,Borja Mayoral,es ESP,FW,Getafe,28-036,1997,10.3,167,216,77.3,2378,378,97,112,86.6,48,61,78.7,10,14,71.4,1,0.9,0.3,+0.1,7,10,2,0,11,Matches
356,Kylian Mbappé,fr FRA,FW,Real Madrid,26-142,1998,28.3,817,988,82.7,11903,2063,488,558,87.5,220,253,87.0,55,69,79.7,3,6.8,6.0,-3.8,43,66,43,2,119,Matches
357,Oliver McBurnie,sct SCO,FW,Las Palmas,28-341,1996,18.4,262,395,66.3,3221,754,175,240,72.9,59,96,61.5,6,8,75.0,6,2.7,1.0,+3.3,23,23,7,1,26,Matches
358,Scott McKenna,sct SCO,DF,Las Palmas,28-180,1996,25.4,1165,1344,86.7,21442,7071,407,440,92.5,665,730,91.1,78,142,54.9,0,0.7,0.4,-0.7,3,47,1,0,41,Matches
359,Mateo Mejía,es ESP,FW,Sevilla,22-041,2003,0.1,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
360,Arthur Melo,br BRA,MF,Girona,28-272,1996,8.3,561,599,93.7,10235,2197,210,220,95.5,292,304,96.1,51,60,85.0,0,0.2,0.5,-0.2,2,57,3,1,59,Matches
361,Brais Méndez,es ESP,MF,Real Sociedad,28-124,1997,15.5,560,720,77.8,8469,2446,318,364,87.4,175,217,80.6,41,86,47.7,1,1.8,1.9,-0.8,20,62,11,2,81,Matches
362,Ferland Mendy,fr FRA,DF,Real Madrid,29-337,1995,11.2,630,671,93.9,9091,2431,387,399,97.0,199,212,93.9,32,38,84.2,1,0.5,0.7,+0.5,3,44,1,0,36,Matches
363,Víctor Meseguer,es ESP,MF,Valladolid,25-336,1999,4.6,148,189,78.3,2262,703,76,89,85.4,57,71,80.3,6,11,54.5,0,0.0,0.3,0.0,1,17,1,1,22,Matches
364,Miguel,es ESP,FW,Leganés,25-250,1999,18.6,128,224,57.1,1821,368,71,108,65.7,42,67,62.7,5,14,35.7,3,1.4,0.8,+1.6,7,9,5,1,16,Matches
365,Éder Militão,br BRA,DF,Real Madrid,27-113,1998,10.4,636,712,89.3,13095,4633,189,201,94.0,372,394,94.4,72,110,65.5,1,0.5,0.2,+0.5,6,56,3,0,46,Matches
366,Luis Milla,es ESP,MF,Getafe,30-216,1994,29.9,1082,1469,73.7,19741,5952,483,549,88.0,423,527,80.3,147,322,45.7,4,3.7,4.7,+0.3,67,144,24,8,148,Matches
367,Pere Milla,es ESP,"MF,FW",Espanyol,32-230,1992,3.5,65,118,55.1,1055,294,31,46,67.4,24,37,64.9,7,18,38.9,0,0.1,0.2,-0.1,2,5,2,0,6,Matches
368,Óscar Mingueza,es ESP,"MF,DF",Celta Vigo,25-363,1999,27.4,1561,2012,77.6,27160,10592,721,796,90.6,648,814,79.6,152,305,49.8,6,5.2,5.8,+0.8,28,163,63,11,183,Matches
369,Kim Minsu,kr KOR,"MF,FW",Girona,19-112,2006,0.2,9,10,90.0,105,8,5,6,83.3,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
370,Bojan Miovski,mk MKD,FW,Girona,25-321,1999,9.7,86,113,76.1,1260,106,49,58,84.5,33,42,78.6,3,3,100.0,1,0.2,0.2,+0.8,4,2,1,1,4,Matches
371,Rafa Mir,es ESP,"FW,MF",Valencia,27-327,1997,7.0,118,155,76.1,1825,328,63,74,85.1,39,49,79.6,10,14,71.4,2,0.7,0.4,+1.3,2,11,3,1,16,Matches
372,Luka Modrić,hr CRO,MF,Real Madrid,39-244,1985,16.8,1393,1585,87.9,24536,8093,649,694,93.5,548,592,92.6,156,235,66.4,4,5.9,5.5,-1.9,54,183,26,1,161,Matches
373,Johan Mojica,co COL,DF,Mallorca,32-263,1992,29.3,1144,1546,74.0,20312,8975,577,654,88.2,415,536,77.4,138,268,51.5,2,4.1,4.4,-2.1,40,100,52,32,129,Matches
374,Alberto Moleiro,es ESP,"FW,MF",Las Palmas,21-223,2003,28.4,790,969,81.5,11262,2612,480,548,87.6,248,296,83.8,36,60,60.0,1,3.2,3.6,-2.2,39,75,29,5,113,Matches
375,Nahuel Molina,ar ARG,DF,Atlético Madrid,27-035,1998,16.4,883,1106,79.8,13265,4854,508,557,91.2,302,380,79.5,47,100,47.0,3,1.5,1.6,+1.5,13,43,17,5,57,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
376,Jon Moncayola,es ESP,MF,Osasuna,26-363,1998,22.9,721,965,74.7,13334,4388,308,352,87.5,297,378,78.6,97,181,53.6,0,3.7,4.6,-3.7,31,75,24,13,105,Matches
377,Gonzalo Montiel,ar ARG,"DF,MF",Sevilla,28-130,1997,1.3,68,78,87.2,1288,364,29,30,96.7,33,37,89.2,6,10,60.0,0,0.0,0.1,0.0,0,8,1,1,2,Matches
378,Gerard Moreno,es ESP,FW,Villarreal,33-034,1992,7.5,209,275,76.0,3749,1078,96,113,85.0,83,96,86.5,25,41,61.0,1,3.0,1.7,-2.0,15,28,15,2,49,Matches
379,Mateu Morey,es ESP,DF,Mallorca,25-070,2000,5.6,205,268,76.5,3134,906,113,128,88.3,79,96,82.3,11,27,40.7,0,0.3,0.2,-0.3,4,10,3,1,12,Matches
380,Ilaix Moriba,gn GUI,MF,Celta Vigo,22-112,2003,20.7,766,889,86.2,12138,3222,384,435,88.3,286,318,89.9,57,75,76.0,1,1.5,2.3,-0.5,20,96,18,2,108,Matches
381,Manu Morlanes,es ESP,MF,Mallorca,26-119,1999,14.4,594,665,89.3,9630,2895,287,309,92.9,254,282,90.1,33,46,71.7,0,0.3,0.7,-0.3,10,80,10,3,83,Matches
382,Raúl Moro,es ESP,"MF,FW",Valladolid,22-157,2002,23.0,456,695,65.6,9022,2792,197,250,78.8,157,223,70.4,91,166,54.8,5,5.7,5.3,-0.7,43,39,35,20,75,Matches
383,Cristhian Mosquera,es ESP,DF,Valencia,20-318,2004,33.9,1684,1847,91.2,30205,10571,672,712,94.4,878,930,94.4,120,168,71.4,0,0.0,0.2,0.0,0,109,1,0,112,Matches
384,Santiago Mouriño,uy URU,DF,Alavés,23-087,2002,17.5,462,592,78.0,8492,3640,188,218,86.2,220,261,84.3,49,95,51.6,1,0.8,0.6,+0.2,6,40,5,2,41,Matches
385,Abdul Mumin,gh GHA,DF,Rayo Vallecano,26-339,1998,22.4,900,1085,82.9,17231,7016,315,339,92.9,492,536,91.8,87,190,45.8,1,0.2,0.1,+0.8,1,40,1,0,40,Matches
386,Aihen Muñoz,es ESP,DF,Real Sociedad,27-268,1997,10.3,378,533,70.9,6030,2382,194,215,90.2,149,205,72.7,24,85,28.2,0,0.2,0.1,-0.2,2,32,1,1,31,Matches
387,Álex Muñoz,es ESP,DF,Las Palmas,30-285,1994,15.2,590,741,79.6,9450,3364,288,324,88.9,270,335,80.6,26,54,48.1,0,0.5,0.7,-0.5,7,34,9,8,45,Matches
388,Iker Muñoz,es ESP,MF,Osasuna,22-187,2002,5.6,203,256,79.3,3484,841,95,105,90.5,88,104,84.6,15,27,55.6,0,0.4,0.6,-0.4,4,22,4,1,18,Matches
389,Javier Muñoz,es ESP,"MF,DF",Las Palmas,30-072,1995,28.5,900,1159,77.7,15562,4515,433,500,86.6,342,425,80.5,95,164,57.9,3,2.5,2.3,+0.5,29,110,32,13,105,Matches
390,Vedat Muriqi,xk KVX,FW,Mallorca,31-017,1994,20.3,264,435,60.7,3789,782,156,220,70.9,77,139,55.4,14,22,63.6,2,2.2,1.7,-0.2,25,22,6,0,29,Matches
391,Juan Musso,ar ARG,GK,Atlético Madrid,31-005,1994,1.0,23,29,79.3,443,264,5,5,100.0,16,16,100.0,2,7,28.6,0,0.0,0.0,0.0,0,0,0,0,0,Matches
392,Matija Nastasić,rs SRB,DF,Leganés,32-044,1993,22.6,687,833,82.5,13873,4704,199,221,90.0,411,454,90.5,70,142,49.3,0,0.1,0.4,-0.1,2,35,1,0,58,Matches
393,Natan,br BRA,DF,Betis,24-094,2001,20.2,945,1065,88.7,18159,5713,321,339,94.7,531,576,92.2,84,136,61.8,1,0.6,0.8,+0.4,5,45,3,1,45,Matches
394,Pau Navarro,es ESP,DF,Villarreal,20-016,2005,8.0,406,456,89.0,6814,2348,178,190,93.7,196,214,91.6,22,36,61.1,0,0.0,0.1,0.0,1,20,1,0,31,Matches
395,Roberto Navarro,es ESP,"MF,FW",Mallorca,23-029,2002,14.2,357,473,75.5,5122,1424,222,258,86.0,106,141,75.2,19,37,51.4,0,1.9,1.5,-1.9,13,27,14,3,51,Matches
396,Jesús Navas,es ESP,"FW,MF",Sevilla,39-171,1985,4.7,203,262,77.5,3443,816,105,117,89.7,71,88,80.7,22,38,57.9,0,0.5,0.6,-0.5,10,16,6,5,23,Matches
397,Yvan Neyou,cm CMR,MF,Leganés,28-128,1997,24.1,879,1030,85.3,13704,3604,466,514,90.7,324,368,88.0,57,84,67.9,1,0.5,1.0,+0.5,11,80,9,1,90,Matches
398,Tanguy Nianzou,fr FRA,DF,Sevilla,22-338,2002,5.8,285,314,90.8,4654,1465,131,139,94.2,143,155,92.3,7,15,46.7,0,0.0,0.0,0.0,0,6,0,0,10,Matches
399,Saúl Ñíguez,es ESP,MF,Sevilla,30-171,1994,17.1,515,654,78.7,8552,2296,250,287,87.1,219,261,83.9,31,63,49.2,6,2.5,2.3,+3.5,22,51,8,2,66,Matches
400,Tamás Nikitscher,hu HUN,MF,Valladolid,25-189,1999,7.3,216,235,91.9,3392,705,109,118,92.4,88,92,95.7,13,17,76.5,0,0.0,0.1,0.0,1,8,1,0,8,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
401,Adrian Niño,es ESP,FW,Atlético Madrid,20-326,2004,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
402,Hugo Novoa,es ESP,"DF,MF",Alavés,22-130,2003,2.6,53,69,76.8,798,261,35,43,81.4,12,16,75.0,4,4,100.0,0,0.2,0.2,-0.2,2,0,2,2,2,Matches
403,Randy Nteka,ao ANG,FW,Rayo Vallecano,27-156,1997,12.5,144,223,64.6,1834,230,94,123,76.4,39,65,60.0,3,6,50.0,0,0.5,0.3,-0.5,9,5,2,0,8,Matches
404,Unai Núñez,es ESP,DF,Athletic Club,28-101,1997,6.5,271,310,87.4,6123,2329,51,60,85.0,179,190,94.2,40,57,70.2,0,0.1,0.1,-0.1,1,14,1,0,24,Matches
405,Ørjan Nyland,no NOR,GK,Sevilla,34-243,1990,27.7,602,939,64.1,16004,12012,152,153,99.3,274,283,96.8,175,497,35.2,0,0.3,0.1,-0.3,4,24,2,0,1,Matches
406,Allan Nyom,cm CMR,"DF,MF",Getafe,37-001,1988,7.8,240,301,79.7,3846,1402,125,136,91.9,95,115,82.6,15,40,37.5,1,0.3,0.3,+0.7,4,23,5,4,21,Matches
407,Jan Oblak,si SVN,GK,Atlético Madrid,32-124,1993,34.0,712,895,79.6,18980,12767,124,124,100.0,377,380,99.2,206,385,53.5,0,0.0,0.0,0.0,0,6,0,0,0,Matches
408,Lucas Ocampos,ar ARG,FW,Sevilla,30-304,1994,1.9,65,91,71.4,1020,296,36,45,80.0,19,23,82.6,6,11,54.5,1,0.3,0.1,+0.7,3,8,2,1,7,Matches
409,Álvaro Odriozola,es ESP,DF,Real Sociedad,29-148,1995,0.5,22,30,73.3,344,111,11,12,91.7,6,12,50.0,3,4,75.0,0,0.0,0.0,0.0,0,4,1,1,3,Matches
410,Thiago Ojeda,ar ARG,MF,Villarreal,22-119,2003,0.1,7,8,87.5,103,15,4,4,100.0,3,4,75.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,2,Matches
411,Olasagasti,es ESP,MF,Real Sociedad,24-268,2000,9.0,294,385,76.4,4651,891,154,185,83.2,108,133,81.2,21,39,53.8,1,0.8,0.7,+0.2,6,30,8,0,36,Matches
412,Brian Oliván,es ESP,DF,Espanyol,31-040,1994,11.3,317,458,69.2,5671,2788,145,156,92.9,134,192,69.8,34,87,39.1,1,1.1,0.8,-0.1,15,44,12,9,40,Matches
413,Lucas Oliveira Rosa,br BRA,DF,Valladolid,25-038,2000,21.0,637,833,76.5,10312,3479,331,372,89.0,252,318,79.2,42,92,45.7,1,2.0,1.5,-1.0,13,34,6,4,50,Matches
414,Dani Olmo,es ESP,"MF,FW",Barcelona,27-004,1998,11.4,430,540,79.6,6360,1817,255,285,89.5,123,151,81.5,28,40,70.0,2,2.8,3.4,-0.8,21,37,27,1,69,Matches
415,Aimar Oroz,es ESP,"MF,FW",Osasuna,23-165,2001,29.0,795,973,81.7,12839,3100,414,471,87.9,306,364,84.1,53,76,69.7,2,2.0,3.0,0.0,32,78,32,3,143,Matches
416,Ángel Ortíz,es ESP,DF,Betis,20-290,2004,3.8,152,208,73.1,2361,1036,80,90,88.9,62,85,72.9,7,20,35.0,1,0.1,0.2,+0.9,3,11,3,2,14,Matches
417,Gabriel Osei Misehouy,nl NED,"FW,MF",Girona,19-297,2005,2.9,90,103,87.4,1327,247,50,53,94.3,39,41,95.1,0,8,0.0,0,0.3,0.3,-0.3,4,11,4,0,15,Matches
418,David Otorbi,es ESP,MF,Valencia,17-207,2007,0.2,2,4,50.0,27,4,2,3,66.7,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
419,Jesús Owono,gq EQG,GK,Alavés,24-071,2001,5.4,99,163,60.7,3878,3470,10,10,100.0,36,36,100.0,53,115,46.1,0,0.0,0.0,0.0,0,5,0,0,0,Matches
420,Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,28-020,1997,22.8,340,464,73.3,4477,804,219,257,85.2,92,123,74.8,8,18,44.4,2,2.3,1.8,-0.3,13,19,10,3,27,Matches
421,Cenk Özkacar,tr TUR,DF,Valladolid,24-217,2000,5.9,200,242,82.6,4091,1548,57,62,91.9,123,134,91.8,19,40,47.5,0,0.0,0.3,0.0,1,5,0,0,9,Matches
422,Jon Pacheco,es ESP,DF,Real Sociedad,24-123,2001,8.5,381,460,82.8,7449,2111,136,154,88.3,200,216,92.6,45,82,54.9,0,0.0,0.2,0.0,0,24,2,0,23,Matches
423,Alex Padilla,es ESP,GK,Athletic Club,21-252,2003,3.6,67,121,55.4,2317,1964,9,9,100.0,25,25,100.0,33,86,38.4,0,0.0,0.0,0.0,0,4,0,0,0,Matches
424,Isaac Palazón Camacho,es ESP,"MF,FW",Rayo Vallecano,30-135,1994,21.0,694,887,78.2,11494,3441,368,415,88.7,234,280,83.6,75,137,54.7,4,3.7,3.8,+0.3,40,70,16,3,109,Matches
425,Aitor Paredes,es ESP,DF,Athletic Club,25-012,2000,18.1,734,875,83.9,15837,5930,160,179,89.4,482,517,93.2,90,169,53.3,0,0.1,0.1,-0.1,2,39,2,0,44,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
426,Daniel Parejo,es ESP,MF,Villarreal,36-025,1989,23.7,1301,1483,87.7,24537,7503,513,555,92.4,613,667,91.9,160,221,72.4,3,1.8,1.8,+1.2,21,172,15,3,172,Matches
427,Álvaro Pascual,es ESP,FW,Sevilla,23-130,2002,2.5,9,13,69.2,174,41,2,3,66.7,6,7,85.7,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches
428,Alfonso Pedraza,es ESP,"DF,MF",Villarreal,29-032,1996,3.3,104,150,69.3,1614,586,51,53,96.2,41,54,75.9,6,20,30.0,1,0.9,1.3,+0.1,6,7,7,6,7,Matches
429,Pedri,es ESP,MF,Barcelona,22-167,2002,28.6,2056,2368,86.8,35015,8845,989,1055,93.7,820,924,88.7,200,285,70.2,4,6.8,8.4,-2.8,62,290,70,4,318,Matches
430,Adrià Pedrosa,es ESP,DF,Sevilla,26-363,1998,24.1,816,1112,73.4,13945,4987,396,439,90.2,350,448,78.1,57,167,34.1,1,1.5,1.4,-0.5,17,61,17,9,74,Matches
431,Pejiño,es ESP,FW,Las Palmas,28-286,1996,0.2,6,7,85.7,87,22,3,3,100.0,3,4,75.0,0,0,,0,0.0,0.0,0.0,0,0,1,0,1,Matches
432,Andy Pelmard,fr FRA,DF,Las Palmas,25-060,2000,2.3,98,115,85.2,1674,470,50,52,96.2,41,46,89.1,6,13,46.2,0,0.0,0.1,0.0,1,9,4,0,13,Matches
433,Iñaki Peña,es ESP,GK,Barcelona,26-070,1999,14.5,521,588,88.6,11685,6528,84,85,98.8,359,362,99.2,76,139,54.7,0,0.0,0.0,0.0,0,0,0,0,3,Matches
434,Rubén Peña,es ESP,"FW,DF",Osasuna,33-297,1991,7.6,169,286,59.1,2791,1297,88,114,77.2,65,112,58.0,14,37,37.8,0,0.5,0.7,-0.5,12,17,9,5,24,Matches
435,Nicolas Pépé,ci CIV,"FW,MF",Villarreal,29-347,1995,14.6,447,571,78.3,6197,1403,263,289,91.0,137,176,77.8,25,45,55.6,5,4.1,3.7,+0.9,28,22,25,3,55,Matches
436,Peque,es ESP,"MF,FW",Sevilla,22-219,2002,12.1,258,325,79.4,3815,816,151,177,85.3,80,99,80.8,16,23,69.6,1,1.2,0.9,-0.2,11,24,6,1,33,Matches
437,Ayoze Pérez,es ESP,FW,Villarreal,31-286,1993,20.5,299,397,75.3,4778,1223,137,168,81.5,132,160,82.5,18,29,62.1,2,2.5,1.8,-0.5,28,35,19,5,69,Matches
438,Carles Pérez,es ESP,"MF,FW",Getafe,27-084,1998,15.9,226,336,67.3,3455,818,130,165,78.8,73,103,70.9,16,40,40.0,0,1.5,1.3,-1.5,17,17,14,8,20,Matches
439,Francisco Perez,es ESP,"FW,MF",Valencia,22-244,2002,5.5,139,193,72.0,2120,435,87,97,89.7,36,54,66.7,12,22,54.5,0,2.4,1.5,-2.4,6,6,6,2,10,Matches
440,Kike Pérez,es ESP,MF,Valladolid,28-086,1997,13.2,440,564,78.0,8065,2480,183,220,83.2,191,217,88.0,49,92,53.3,0,1.0,1.1,-1.0,17,47,5,0,67,Matches
441,Luis Pérez,es ESP,DF,Valladolid,30-096,1995,27.9,885,1171,75.6,15738,5808,400,454,88.1,361,476,75.8,111,188,59.0,0,2.1,2.6,-2.1,27,57,32,29,88,Matches
442,Romain Perraud,fr FRA,DF,Betis,27-231,1997,20.1,820,1043,78.6,11392,3932,501,554,90.4,250,317,78.9,29,80,36.3,2,1.4,1.2,+0.6,14,53,13,9,55,Matches
443,Valentín Pezzolesi,es ESP,DF,Las Palmas,18-025,2007,0.1,2,5,40.0,45,4,0,2,0.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
444,Pica,es ESP,DF,Alavés,23-130,2002,5.4,152,198,76.8,3075,1318,46,58,79.3,83,95,87.4,23,41,56.1,0,0.0,0.0,0.0,1,13,1,0,15,Matches
445,Yeremi Pino,es ESP,MF,Villarreal,22-203,2002,19.2,469,636,73.7,7049,1893,267,330,80.9,164,210,78.1,24,37,64.9,5,4.7,3.4,+0.3,33,29,26,7,55,Matches
446,Portu,es ESP,"FW,MF",Girona,32-355,1992,7.0,143,205,69.8,1980,370,93,116,80.2,42,51,82.4,5,19,26.3,2,1.6,1.5,+0.4,12,8,7,3,14,Matches
447,Beñat Prados,es ESP,MF,Athletic Club,24-092,2001,17.9,611,750,81.5,10248,2480,276,325,84.9,282,326,86.5,39,68,57.4,0,1.1,1.3,-1.1,11,66,5,1,67,Matches
448,Abdón Prats,es ESP,"FW,MF",Mallorca,32-155,1992,5.1,58,87,66.7,837,164,34,46,73.9,16,24,66.7,4,6,66.7,0,0.1,0.1,-0.1,3,5,1,0,7,Matches
449,Javi Puado,es ESP,"FW,MF",Espanyol,26-351,1998,29.5,464,607,76.4,7132,1245,245,293,83.6,170,203,83.7,31,60,51.7,3,2.3,1.6,+0.7,21,33,14,4,67,Matches
450,Dani Raba,es ESP,"FW,MF",Leganés,29-194,1995,18.1,349,537,65.0,6076,2044,159,194,82.0,135,192,70.3,42,111,37.8,4,3.6,3.2,+0.4,36,38,19,2,59,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
451,Arnau Rafús,es ESP,GK,Valladolid,22-014,2003,1.0,33,43,76.7,1001,672,4,4,100.0,20,21,95.2,9,17,52.9,0,0.0,0.0,0.0,0,0,0,0,0,Matches
452,Antonio Raillo,es ESP,DF,Mallorca,33-215,1991,32.6,1411,1593,88.6,26632,9429,481,523,92.0,785,841,93.3,125,191,65.4,0,1.5,0.9,-1.5,12,75,6,0,97,Matches
453,Benito Ramírez,es ESP,"DF,MF",Las Palmas,29-304,1995,4.3,214,268,79.9,3351,879,119,127,93.7,77,88,87.5,14,33,42.4,0,0.8,0.8,-0.8,10,8,8,6,13,Matches
454,Sandro Ramírez,es ESP,"FW,MF",Las Palmas,29-306,1995,21.6,421,656,64.2,7095,2227,197,258,76.4,168,227,74.0,39,105,37.1,3,3.3,3.2,-0.3,27,32,9,3,49,Matches
455,Jacobo Ramón,es ESP,DF,Real Madrid,20-125,2005,0.3,14,14,100.0,285,91,2,2,100.0,11,11,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
456,Raphinha,br BRA,"FW,MF",Barcelona,28-148,1996,27.8,929,1322,70.3,15859,4590,476,569,83.7,318,424,75.0,107,228,46.9,9,11.8,9.3,-2.8,84,81,63,16,133,Matches
457,Andrei Ratiu,ro ROU,DF,Rayo Vallecano,26-325,1998,31.1,1350,1650,81.8,20490,7079,767,856,89.6,503,595,84.5,59,114,51.8,3,5.5,3.4,-2.5,32,99,19,9,134,Matches
458,Raúl,es ESP,"FW,MF",Osasuna,24-189,2000,7.7,102,152,67.1,1387,204,63,81,77.8,31,41,75.6,3,11,27.3,0,0.7,0.4,-0.7,3,11,0,0,14,Matches
459,Abderrahman Rebbach,dz ALG,"FW,MF",Alavés,26-273,1998,4.3,74,118,62.7,1234,255,41,58,70.7,24,35,68.6,8,17,47.1,0,0.3,0.4,-0.3,6,2,5,3,5,Matches
460,Álex Remiro,es ESP,GK,Real Sociedad,30-048,1995,34.0,893,1214,73.6,25169,17686,124,124,100.0,482,491,98.2,287,593,48.4,0,0.0,0.0,0.0,1,12,0,0,1,Matches
461,Diego Rico,es ESP,DF,Getafe,32-077,1993,28.3,973,1429,68.1,17405,9659,449,521,86.2,427,604,70.7,88,231,38.1,3,2.4,3.0,+0.6,32,106,41,27,123,Matches
462,Luis Rioja,es ESP,FW,Alavés,31-207,1993,0.3,5,11,45.5,70,27,3,4,75.0,2,5,40.0,0,1,0.0,0,0.1,0.1,-0.1,1,0,0,0,1,Matches
463,Luis Rioja,es ESP,"MF,FW",Valencia,31-207,1993,29.2,753,1117,67.4,12484,3558,399,473,84.4,274,379,72.3,62,166,37.3,3,3.7,4.7,-0.7,31,41,54,22,94,Matches
464,Rodrigo Riquelme,es ESP,"MF,DF",Atlético Madrid,25-039,2000,5.7,210,269,78.1,2838,854,131,150,87.3,60,69,87.0,8,27,29.6,1,0.8,0.8,+0.2,15,17,12,3,24,Matches
465,Alberto Risco,es ESP,"MF,FW",Getafe,19-254,2005,0.8,25,34,73.5,340,98,15,18,83.3,6,8,75.0,2,4,50.0,0,0.1,0.2,-0.1,4,1,4,3,3,Matches
466,Mihailo Ristić,rs SRB,"MF,DF",Celta Vigo,29-192,1995,3.0,121,162,74.7,2051,607,57,63,90.5,55,67,82.1,8,23,34.8,1,0.1,0.0,+0.9,2,6,0,0,4,Matches
467,Gorka Rivera Alonso,es ESP,"DF,MF",Getafe,20-283,2004,0.2,5,11,45.5,94,27,1,2,50.0,4,7,57.1,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
468,Marc Roca,es ESP,MF,Betis,28-166,1996,10.1,465,538,86.4,7964,2303,220,236,93.2,198,216,91.7,33,54,61.1,2,1.0,0.5,+1.0,12,51,6,2,59,Matches
469,Rodri,es ESP,FW,Betis,24-360,2000,1.3,56,66,84.8,941,282,35,36,97.2,14,17,82.4,7,11,63.6,0,0.1,0.3,-0.1,2,4,5,0,8,Matches
470,Adrian Rodriguez,es ESP,GK,Alavés,24-150,2000,1.4,19,50,38.0,1160,1084,1,1,100.0,0,0,,18,48,37.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
