Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1,Max Aarons,eng ENG,"DF,MF",Valencia,25-127,2000,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2,Rodrigo Abajas,es ESP,DF,Valencia,21-364,2003,0.7,0,1,0,0.0,1.38,0.00,0.00,,24.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
3,Abel,es ESP,DF,Osasuna,24-263,2000,22.4,2,11,4,36.4,0.49,0.18,0.18,0.50,23.8,0,0,0,0.5,0.5,0.04,+1.5,+1.5,Matches
4,Nabil Aberdin,fr FRA,MF,Getafe,22-261,2002,2.9,0,2,0,0.0,0.68,0.00,0.00,,31.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
5,Abdel Abqar,ma MAR,DF,Alavés,26-062,1999,27.4,0,12,1,8.3,0.44,0.04,0.00,0.00,8.0,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
6,Akor Adams,ng NGA,FW,Sevilla,25-102,2000,1.5,0,2,1,50.0,1.34,0.67,0.00,0.00,22.2,0,0,0,0.4,0.4,0.22,-0.4,-0.4,Matches
7,Adrián,es ESP,GK,Betis,38-128,1987,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
8,Julen Agirrezabala,es ESP,GK,Athletic Club,24-136,2000,13.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
9,Lucien Agoume,fr FRA,MF,Sevilla,23-091,2002,20.5,1,9,1,11.1,0.44,0.05,0.11,1.00,14.7,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
10,Álvaro Aguado,es ESP,MF,Espanyol,29-010,1996,4.8,0,9,0,0.0,1.88,0.00,0.00,,23.4,1,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
11,Lorenzo Aguado,es ESP,DF,Real Madrid,22-234,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
12,Nayef Aguerd,ma MAR,DF,Real Sociedad,29-042,1996,19.6,0,15,5,33.3,0.77,0.26,0.00,0.00,11.5,0,0,0,2.4,2.4,0.16,-2.4,-2.4,Matches
13,Joseph Aidoo,gh GHA,DF,Valladolid,29-224,1995,6.0,0,1,0,0.0,0.17,0.00,0.00,,10.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
14,Joseph Aidoo,gh GHA,DF,Celta Vigo,29-224,1995,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
15,Ilias Akhomach,ma MAR,"MF,FW",Villarreal,21-025,2004,6.5,1,17,6,35.3,2.62,0.92,0.06,0.17,23.3,0,0,0,0.6,0.6,0.03,+0.4,+0.4,Matches
16,David Alaba,at AUT,DF,Real Madrid,32-321,1992,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
17,Raúl Albiol,es ESP,DF,Villarreal,39-249,1985,13.2,0,2,0,0.0,0.15,0.00,0.00,,9.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
18,Omar Alderete,py PAR,DF,Getafe,28-136,1996,31.0,1,36,10,27.8,1.16,0.32,0.03,0.10,21.8,7,0,0,1.6,1.6,0.05,-0.6,-0.6,Matches
19,Carles Aleñá,es ESP,"MF,FW",Getafe,27-126,1998,5.0,0,5,1,20.0,1.00,0.20,0.00,0.00,13.7,0,0,0,0.9,0.9,0.18,-0.9,-0.9,Matches
20,Carles Aleñá,es ESP,"MF,FW",Alavés,27-126,1998,8.5,0,11,2,18.2,1.30,0.24,0.00,0.00,18.7,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
21,Alfon,es ESP,"FW,MF",Celta Vigo,26-007,1999,13.5,4,43,16,37.2,3.20,1.19,0.09,0.25,17.4,0,0,0,3.9,3.9,0.09,+0.1,+0.1,Matches
22,Tadeo Allende,ar ARG,FW,Celta Vigo,26-080,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
23,Domingos André Ribeiro Almeida,pt POR,"MF,FW",Valencia,24-346,2000,20.2,0,17,5,29.4,0.84,0.25,0.00,0.00,23.8,2,0,0,1.2,1.2,0.07,-1.2,-1.2,Matches
24,Iker Almena,es ESP,"FW,DF",Girona,21-007,2004,0.5,0,1,0,0.0,1.87,0.00,0.00,,24.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
25,Marcos Alonso,es ESP,DF,Celta Vigo,34-134,1990,27.5,2,25,9,36.0,0.91,0.33,0.00,0.00,20.9,5,2,2,2.9,1.3,0.05,-0.9,-1.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
26,Adrià Altimira,es ESP,"DF,FW",Leganés,24-044,2001,14.1,0,6,2,33.3,0.43,0.14,0.00,0.00,22.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
27,Sergi Altimira,es ESP,MF,Betis,23-259,2001,19.5,0,20,4,20.0,1.02,0.20,0.00,0.00,21.0,0,0,0,1.7,1.6,0.08,-1.7,-1.6,Matches
28,Hugo Álvarez,es ESP,"MF,DF",Celta Vigo,21-313,2003,17.3,4,25,9,36.0,1.44,0.52,0.16,0.44,16.2,1,0,0,2.5,2.5,0.10,+1.5,+1.5,Matches
29,Julián Álvarez,ar ARG,FW,Atlético Madrid,25-100,2000,25.2,15,63,31,49.2,2.50,1.23,0.17,0.35,18.4,3,4,4,12.4,9.3,0.15,+2.6,+1.7,Matches
30,Yeray Álvarez,es ESP,DF,Athletic Club,30-107,1995,17.8,1,8,2,25.0,0.45,0.11,0.13,0.50,16.0,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
31,Selim Amallah,ma MAR,MF,Valladolid,28-177,1996,14.8,3,20,7,35.0,1.35,0.47,0.10,0.29,23.5,1,1,1,2.8,2.0,0.10,+0.2,0.0,Matches
32,Amath,sn SEN,"FW,DF",Valladolid,28-299,1996,3.9,0,5,1,20.0,1.28,0.26,0.00,0.00,13.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
33,Marcos André,br BRA,FW,Valladolid,28-203,1996,13.2,1,22,2,9.1,1.67,0.15,0.05,0.50,14.0,0,0,0,2.7,2.7,0.12,-1.7,-1.7,Matches
34,Leandro Antonetti,pr PUR,FW,Sevilla,22-118,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
35,Antoniu,es ESP,"MF,FW",Espanyol,22-248,2002,9.8,0,10,4,40.0,1.02,0.41,0.00,0.00,19.7,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
36,Antony,br BRA,FW,Betis,25-076,2000,12.2,4,36,13,36.1,2.94,1.06,0.11,0.31,19.3,1,0,0,2.6,2.6,0.07,+1.4,+1.4,Matches
37,Anuar,ma MAR,"MF,FW",Valladolid,30-116,1995,16.8,2,9,4,44.4,0.54,0.24,0.22,0.50,13.6,0,0,0,1.5,1.5,0.16,+0.5,+0.5,Matches
38,Aritz Arambarri,es ESP,DF,Leganés,27-100,1998,2.0,0,1,0,0.0,0.51,0.00,0.00,,15.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
39,Mauro Arambarri,uy URU,MF,Getafe,29-223,1995,26.9,9,45,15,33.3,1.67,0.56,0.13,0.40,18.5,1,3,3,7.1,4.7,0.11,+1.9,+1.3,Matches
40,Jon Aramburu,ve VEN,DF,Real Sociedad,22-292,2002,25.7,1,11,3,27.3,0.43,0.12,0.09,0.33,20.8,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
41,Ronald Araújo,uy URU,DF,Barcelona,26-065,1999,7.1,1,4,2,50.0,0.56,0.28,0.25,0.50,11.8,0,0,0,1.0,1.0,0.24,0.0,0.0,Matches
42,Adu Ares,es ESP,FW,Athletic Club,23-211,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
43,Jesús Areso,es ESP,DF,Osasuna,25-313,1999,30.2,0,6,0,0.0,0.20,0.00,0.00,,20.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
44,David Argüelles,es ESP,MF,Getafe,23-130,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
45,José Arnaiz,es ESP,"MF,FW",Osasuna,30-026,1995,1.4,0,5,2,40.0,3.69,1.48,0.00,0.00,21.8,1,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
46,Sergio Arribas,es ESP,DF,Betis,22-090,2003,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
47,Takuma Asano,jp JPN,"FW,MF",Mallorca,30-182,1994,11.7,2,28,8,28.6,2.39,0.68,0.07,0.25,13.6,0,0,0,2.7,2.7,0.10,-0.7,-0.7,Matches
48,Raúl Asencio,es ESP,DF,Real Madrid,22-087,2003,15.9,0,2,0,0.0,0.13,0.00,0.00,,18.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
49,Iago Aspas,es ESP,"FW,MF",Celta Vigo,37-283,1987,18.2,9,43,17,39.5,2.36,0.93,0.09,0.24,22.2,3,5,6,8.5,3.8,0.09,+0.5,+0.2,Matches
50,Yaser Asprilla,co COL,"FW,MF",Girona,21-173,2003,12.8,3,34,9,26.5,2.65,0.70,0.09,0.33,23.1,1,0,0,1.7,1.7,0.05,+1.3,+1.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
51,Ezequiel Ávila,ar ARG,FW,Betis,31-094,1994,7.5,2,20,10,50.0,2.66,1.33,0.10,0.20,17.9,0,0,0,1.5,1.5,0.08,+0.5,+0.5,Matches
52,Adam Aznou,ma MAR,DF,Valladolid,18-343,2006,8.5,0,4,1,25.0,0.47,0.12,0.00,0.00,17.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
53,César Azpilicueta,es ESP,DF,Atlético Madrid,35-256,1989,8.2,1,5,2,40.0,0.61,0.24,0.20,0.50,17.8,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
54,Papa Ba,es ESP,MF,Girona,20-241,2004,0.5,0,1,0,0.0,1.87,0.00,0.00,,9.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
55,Loïc Bade,fr FRA,DF,Sevilla,25-030,2000,28.7,1,13,4,30.8,0.45,0.14,0.08,0.25,15.0,0,0,0,0.6,0.6,0.05,+0.4,+0.4,Matches
56,Alex Baena,es ESP,MF,Villarreal,23-295,2001,26.2,6,61,16,26.2,2.33,0.61,0.10,0.38,21.1,8,0,1,6.4,5.6,0.09,-0.4,+0.4,Matches
57,Juma Bah,sl SLE,DF,Valladolid,19-030,2006,9.6,0,3,1,33.3,0.31,0.10,0.00,0.00,9.1,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
58,Eric Bailly,ci CIV,DF,Villarreal,31-029,1994,6.9,0,4,0,0.0,0.58,0.00,0.00,,7.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
59,Stefan Bajcetic,es ESP,"MF,DF",Las Palmas,20-201,2004,10.2,1,4,2,50.0,0.39,0.20,0.25,0.50,21.6,0,0,0,0.2,0.2,0.06,+0.8,+0.8,Matches
60,Cédric Bakambu,cd COD,FW,Betis,34-030,1991,6.9,2,22,10,45.5,3.19,1.45,0.09,0.20,13.5,0,0,0,3.0,3.0,0.14,-1.0,-1.0,Matches
61,Alejandro Balde,es ESP,DF,Barcelona,21-205,2003,23.1,0,12,3,25.0,0.52,0.13,0.00,0.00,22.0,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
62,Iván Balliu,al ALB,DF,Rayo Vallecano,33-130,1992,11.0,0,1,0,0.0,0.09,0.00,0.00,,30.9,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
63,Jonathan Bamba,ci CIV,"FW,MF",Celta Vigo,29-046,1996,9.0,0,13,6,46.2,1.44,0.67,0.00,0.00,18.4,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
64,Adrian Baquerin,es ESP,FW,Valladolid,18-068,2007,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
65,Valentín Barco,ar ARG,"DF,FW",Sevilla,20-292,2004,3.2,0,7,0,0.0,2.19,0.00,0.00,,27.8,2,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
66,Borna Barišić,hr CRO,DF,Leganés,32-182,1992,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
67,Kike Barja,es ESP,"FW,MF",Osasuna,28-040,1997,2.9,0,4,1,25.0,1.36,0.34,0.00,0.00,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
68,Enzo Barrenechea,ar ARG,MF,Valencia,23-354,2001,21.3,1,14,3,21.4,0.66,0.14,0.07,0.33,17.0,0,0,0,1.3,1.3,0.09,-0.3,-0.3,Matches
69,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,23-135,2001,12.8,1,23,7,30.4,1.79,0.54,0.04,0.14,15.8,0,0,0,1.6,1.6,0.07,-0.6,-0.6,Matches
70,Pablo Barrios,es ESP,MF,Atlético Madrid,21-330,2003,25.2,1,28,7,25.0,1.11,0.28,0.04,0.14,23.5,0,0,0,1.3,1.3,0.05,-0.3,-0.3,Matches
71,Thierno Barry,fr FRA,FW,Villarreal,22-202,2002,24.3,11,69,23,33.3,2.84,0.95,0.14,0.43,11.9,0,1,1,12.2,11.5,0.17,-1.2,-1.5,Matches
72,Marc Bartra,es ESP,DF,Betis,34-116,1991,20.5,2,18,5,27.8,0.88,0.24,0.11,0.40,20.8,1,0,0,1.2,1.2,0.07,+0.8,+0.8,Matches
73,Aboubacar Bassinga,ci CIV,MF,Las Palmas,19-302,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
74,Augusto Batalla,ar ARG,GK,Rayo Vallecano,29-011,1996,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
75,Rafael Bauza,es ESP,MF,Espanyol,20-101,2005,2.0,0,3,0,0.0,1.48,0.00,0.00,,23.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
76,Sheraldo Becker,sr SUR,"FW,MF",Real Sociedad,30-091,1995,11.1,2,22,13,59.1,1.99,1.18,0.09,0.15,19.1,0,0,0,2.0,2.0,0.09,0.0,0.0,Matches
77,Donny van de Beek,nl NED,MF,Girona,28-023,1997,15.8,2,18,5,27.8,1.14,0.32,0.11,0.40,14.7,0,0,0,1.5,1.5,0.08,+0.5,+0.5,Matches
78,Luken Beitia,es ESP,DF,Real Sociedad,20-315,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
79,Ismael Bekhoucha,ma MAR,"MF,DF",Getafe,20-172,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
80,Héctor Bellerín,es ESP,DF,Betis,30-053,1995,6.4,0,1,1,100.0,0.16,0.16,0.00,0.00,14.6,0,0,0,0.2,0.2,0.20,-0.2,-0.2,Matches
81,Jude Bellingham,eng ENG,MF,Real Madrid,21-316,2003,24.6,8,54,18,33.3,2.19,0.73,0.13,0.39,16.0,0,1,2,10.0,8.4,0.16,-2.0,-1.4,Matches
82,Fran Beltrán,es ESP,MF,Celta Vigo,26-097,1999,23.9,2,21,3,14.3,0.88,0.13,0.10,0.67,23.5,0,0,0,0.9,0.9,0.04,+1.1,+1.1,Matches
83,Carlos Benavídez,uy URU,MF,Alavés,27-042,1998,4.4,1,3,1,33.3,0.69,0.23,0.33,1.00,25.1,0,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
84,Iker Benito,es ESP,"FW,MF",Osasuna,22-274,2002,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
85,Yuri Berchiche,es ESP,DF,Athletic Club,35-090,1990,18.7,0,14,4,28.6,0.75,0.21,0.00,0.00,25.9,2,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
86,Álex Berenguer,es ESP,"FW,MF",Athletic Club,29-311,1995,23.0,5,48,17,35.4,2.09,0.74,0.10,0.29,18.4,3,0,1,6.6,5.8,0.12,-1.6,-0.8,Matches
87,Marc Bernal,es ESP,MF,Barcelona,17-350,2007,2.7,0,2,1,50.0,0.74,0.37,0.00,0.00,26.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
88,Juan Bernat,es ESP,"DF,MF",Villarreal,32-071,1993,2.4,0,2,1,50.0,0.85,0.42,0.00,0.00,17.6,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
89,Juan Bernat,es ESP,"MF,DF",Getafe,32-071,1993,7.7,0,4,0,0.0,0.52,0.00,0.00,,22.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
90,Juan Berrocal,es ESP,DF,Getafe,26-007,1999,11.0,0,4,0,0.0,0.36,0.00,0.00,,11.0,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
91,Antonio Blanco,es ESP,MF,Alavés,24-292,2000,26.6,0,23,3,13.0,0.87,0.11,0.00,0.00,25.9,0,0,0,0.8,0.8,0.03,-0.8,-0.8,Matches
92,Daley Blind,nl NED,DF,Girona,35-063,1990,27.9,0,8,4,50.0,0.29,0.14,0.00,0.00,18.6,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
93,Adama Boiro,es ESP,DF,Athletic Club,22-323,2002,11.2,0,3,0,0.0,0.27,0.00,0.00,,13.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
94,Enzo Boyomo,cm CMR,DF,Osasuna,23-216,2001,29.2,2,11,3,27.3,0.38,0.10,0.18,0.67,11.7,0,0,0,1.5,1.5,0.14,+0.5,+0.5,Matches
95,Enzo Boyomo,cm CMR,DF,Valladolid,23-216,2001,3.0,0,2,0,0.0,0.67,0.00,0.00,,11.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
96,Darko Brašanac,rs SRB,MF,Leganés,33-088,1992,17.3,1,12,3,25.0,0.69,0.17,0.08,0.33,13.1,0,0,0,1.8,1.8,0.15,-0.8,-0.8,Matches
97,Tajon Buchanan,ca CAN,MF,Villarreal,26-092,1999,3.3,0,5,1,20.0,1.52,0.30,0.00,0.00,21.6,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
98,Ante Budimir,hr CRO,FW,Osasuna,33-293,1991,29.1,18,75,22,29.3,2.58,0.76,0.13,0.45,13.8,0,8,8,16.4,10.3,0.14,+1.6,-0.3,Matches
99,Manu Bueno,es ESP,"MF,FW",Sevilla,20-288,2004,1.3,1,4,1,25.0,3.16,0.79,0.25,1.00,26.8,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
100,Endika Buján,es ESP,FW,Athletic Club,22-115,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
101,Pau Cabanes,es ESP,"MF,FW",Villarreal,20-083,2005,1.8,1,4,2,50.0,2.21,1.10,0.25,0.50,14.2,0,0,0,0.5,0.5,0.12,+0.5,+0.5,Matches
102,Pau Cabanes,es ESP,"MF,FW",Alavés,20-083,2005,2.0,0,2,1,50.0,0.98,0.49,0.00,0.00,26.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
103,Leandro Cabrera,uy URU,DF,Espanyol,33-328,1991,29.0,3,17,5,29.4,0.59,0.17,0.18,0.60,12.4,0,0,0,0.9,0.9,0.05,+2.1,+2.1,Matches
104,Fernando Calero,es ESP,"DF,MF",Espanyol,29-239,1995,5.3,1,2,1,50.0,0.37,0.19,0.50,1.00,9.1,0,0,0,0.3,0.3,0.14,+0.7,+0.7,Matches
105,Eduardo Camavinga,fr FRA,"MF,DF",Real Madrid,22-182,2002,12.2,1,8,2,25.0,0.65,0.16,0.13,0.50,18.5,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
106,Sergio Camello,es ESP,FW,Rayo Vallecano,24-090,2001,12.6,3,32,9,28.1,2.54,0.71,0.09,0.33,16.3,0,0,0,4.1,4.1,0.13,-1.1,-1.1,Matches
107,José Campaña,es ESP,MF,Las Palmas,31-345,1993,12.4,0,4,2,50.0,0.32,0.16,0.00,0.00,39.9,2,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
108,Peio Canales,es ESP,"MF,FW",Athletic Club,20-114,2005,2.1,0,3,0,0.0,1.40,0.00,0.00,,21.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
109,Antonio Candela,it ITA,DF,Valladolid,25-014,2000,8.6,0,1,0,0.0,0.12,0.00,0.00,,16.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
110,Sergi Canós,es ESP,"MF,FW",Valencia,28-098,1997,4.0,0,10,3,30.0,2.48,0.74,0.00,0.00,19.0,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
111,Cárdenas,es ESP,GK,Rayo Vallecano,28-044,1997,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
112,Irvin Cardona,fr FRA,"FW,MF",Espanyol,27-276,1997,6.7,1,10,3,30.0,1.49,0.45,0.10,0.33,17.3,1,0,0,1.1,1.1,0.11,-0.1,-0.1,Matches
113,Marc Cardona,es ESP,"FW,DF",Las Palmas,29-307,1995,1.2,0,4,0,0.0,3.24,0.00,0.00,,15.0,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
114,Sergi Cardona,es ESP,DF,Villarreal,25-307,1999,31.5,1,20,6,30.0,0.63,0.19,0.05,0.17,13.7,0,0,0,2.4,2.4,0.12,-1.4,-1.4,Matches
115,Johnny Cardoso,us USA,MF,Betis,23-233,2001,21.7,3,19,7,36.8,0.88,0.32,0.16,0.43,14.9,0,0,0,2.0,2.0,0.11,+1.0,+1.0,Matches
116,Carmona,es ESP,DF,Sevilla,23-102,2002,30.0,0,18,4,22.2,0.60,0.13,0.00,0.00,25.4,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
